source_word,target_word,confidence_score
wheat,wetra,0.33917807993014
mountains,wo'ora,0.3391916473246832
Cheer,ralammu,0.339290027166795
Lycia,Likia,0.33945632001852816
affirm,trema,0.339605713663528
bill,pukmu,0.3397110077545046
head,o'tani,0.3397483780206845
fed,wawi,0.3398741081791971
leaped,nlekru,0.3398979001994807
hair,moratnu,0.3400032848823244
exempt,mutnu-rahanu,0.34005768976017975
urging,rpahakar,0.34015632079101843
tied,nakniohu,0.34020394600961673
groans,nhiuri-wnia'ana,0.34031963501727674
Nation,rawunu-rawenna,0.34038430189108854
captive,npudi-nakla,0.34045238555960666
Sharon,Eneas,0.3409157157971146
enjoy,kniukammu-tnio'mamu,0.3409157157971146
riot,ramuki-rahepur,0.3409498090733297
leprosy,nnienni,0.3410248262829163
Repay,mliernana,0.34113738304643426
uttered,yayohi-yaltieria,0.3411442058623231
entrap,rwahu'ria,0.3412090294194798
Luang,Lgona,0.3412704525726933
Dalmanutha,Dalmanut,0.3417075584400619
preach,nohora,0.3417724890443776
spring,ger,0.34197761406915794
spat,na'nama,0.34216233185006745
owed,na'otna,0.34217259687399754
authorities,plolli,0.342261573315621
sickness,nnieni-nhiena,0.34228553246431354
Jotham,Yotama,0.3423060702123877
waits,Hya'-hya,0.34240192933169755
hoisted,amhedga,0.34247041656605903
supplied,nanmi,0.34279249010848073
delaying,mahneka,0.34281305827492603
Sabbath,Sabat,0.3428370560289169
temples,rhi,0.34293649319285713
hopefully,kekenkua,0.34293649319285713
ability,kupna,0.34295364044619453
Abstain,Mihaldoini,0.34311486654236895
delay,dodo'on,0.3431354540519806
motioned,nkawi,0.3431354540519806
port,pnialgenia,0.3433826005409573
prophesies,lirni-tunnu,0.3438189734818097
widows,patyata,0.3439118171379793
salutations,rahepru,0.34397716659123695
pull,awuatatg,0.3441251085781188
contain,hawni,0.3442386886036231
grievously,mehrani,0.34424901591919016
common,rewre'wa,0.3443970748264191
quickly,pa,0.34448318485843127
beware,miy,0.3446106672196113
Matthan,Matana,0.344979597976292
kids,rwaklili-rwakdiori,0.344979597976292
beryl,rnairia,0.34507965656749967
overthrew,Nte'la,0.34515213090491786
unwashed,rohma,0.345362737933383
principality,kodi,0.3453972759340477
perfection-not,wniatutu,0.34546636229764055
reminder,reri-kyap,0.3456944453558867
exists,Wewan,0.34578087977107747
Noh,Nuh,0.34595035391994083
palace,ray,0.346223762681779
-because,Yesus,0.34642809497386007
ours,mamni,0.3464523457892769
Jehoshaphat,Yosafata,0.34646620416027396
Ahaz,Ahasa,0.34646620416027396
tenderhearted,idma,0.3465805568748071
harden,tehra,0.34662908154941746
course,hohoni,0.34673655322194635
marble,klipa-ka'ma,0.3467712286110091
foreign,to,0.3468128436552952
Philetus,Filetus,0.34688568200022135
soundings,rlot,0.3471667732292206
heir/son,Wutmeha-Laimieha,0.3471771883886441
bulls,ltiata,0.3473751357956772
trap,rla,0.34754886679270486
Rebekah,Ribka,0.34759057515917197
Heal,kalwieda,0.34764271765603527
budding,uhwanu,0.34780267009239696
prophecy,rakot,0.34783745209847755
existing,La'awa,0.3478722375829326
outer,la,0.348046217193002
dishonest,lalawna,0.3485024565090308
trimmed,ra'itra,0.3488232263004982
sickly,nnieni-nhiena,0.34884066789784957
along/back,niohor,0.34908494185128724
Achim,Akima,0.3491442913359652
drunkenness,taplinu,0.3491442913359652
current,nmaide,0.3491442913359652
yelled,rimatidi,0.34936082791599693
sinful,do,0.3494097418558011
Psalms,Masmur,0.34951458050336864
inward,mamni-ralam,0.3495215708648821
trees,ora-au,0.3495390473803346
covetous,kupna-kai,0.34955652476963467
salute,nioka,0.34977681476430184
faces,rwaltiora-rwaltieman,0.34982928522170237
convulsed,keke'en,0.34998674382558087
Bartholomew,Bartolomeus,0.35009175559970707
affairs,nwo'la-nlekur,0.35011626288034386
Kalorni,Kalorni,0.3501897950161528
guarded,natiak,0.35047005894278893
wiser,rwarora-rwalaiya,0.35054717083775383
scourge,A,0.35092596629498657
insurrection,rwunu-rwenan,0.35092596629498657
richly,tioto,0.35111200635338347
bonds,nhio'la,0.351126051114531
sayings,honona,0.3512208679480284
royal,ray,0.3513367899605313
divine,roma-krei,0.3514035502926546
exercise,rtern,0.3515687487798956
crossing,Patara,0.35164258596977294
sounded,noknokni,0.35173050760601193
widow,patyata,0.3518078968301878
trip,gotgot,0.3523113420001603
lightning,emeknekama,0.35233600465728326
birthday,kalwiedni,0.35278728350008937
Faithful,Makden,0.35288607777002173
Aquila,Akwila,0.3529178389462525
fields,nhyi,0.35297078059261866
chronicles,tui-wedia,0.35300607943559065
courteous,idma,0.35305197320894793
Others,dom,0.35308021849660104
magnifies,u'uli-uwedia,0.3531084660439676
mother,inni,0.35311199714628355
ten,termida,0.3532850644229052
win,mliernana,0.3533663293328289
arm,karuri-ka'orat,0.35338753194866096
dissolved,rweye'er,0.35340873583668814
wine,anggur,0.3534723551347038
rocks,watu,0.3535571986807544
deceitfulness,tototni-wudwiudni,0.35396402333858007
talents,talenta,0.3539817219822094
guide,tali,0.35399588153427786
prophesy,nohora,0.3541516739939806
watered,mak,0.35421542703290093
side,walli,0.3542473078559494
Lament,Mlier,0.35450600280285166
principles,onni-ga'arni,0.35452018332657226
Salvation,kamori-kalewn,0.35462655533657406
sharing,rewre'wa,0.354846491974195
east,tipru,0.3552192764683778
Send,nekpa,0.35524769514722726
Sosipater,Lukius,0.35526190533923513
grass,wewna,0.35530098629823575
commending,amtutga,0.35549290064304645
proceeded,menyokong,0.35557822917821535
'The,Dewade,0.3556244573527748
Adam,Adam,0.35572048891993824
broiled,tnieti,0.35583077936563917
six,wonema,0.35590907074883604
insulted,auwlakra,0.3559660207560349
fifties,rahu,0.35598381950203767
crowed,nkukule'ewa,0.35612624151234157
wintered,Kapil,0.35615117122177714
distributed,nhakre'era,0.3562722832078634
star,wtion,0.35634354479042574
Enter,Mmuai,0.35642194899442586
hit,nwa'alnana,0.35645759297149443
tame,niana,0.35661803498507716
secretly,Ir,0.3570390926415201
convulsing,meman,0.35711407872423795
Eubulus,Ebulus,0.357181936845513
purple,ungu,0.3572140846664593
trespass,Adam,0.3574392004438233
obvious,mpiadura,0.357457072850652
unshrunk,rlowna,0.3574713714195355
conquer,wunu-ara,0.35760366029889423
Joses,Yusup,0.35796144282063874
approved,kropna-krieutu,0.3580044007712027
Damar,Dam,0.35807600881192236
riddle,kokkoi,0.3581046560385011
Cappadocia,Kapadokia,0.3581118182032433
vegetables,ena'an,0.3582622567567734
felt,nsainia,0.358355417053844
pruned,kmou-kwitna,0.3586386296875775
ungodly,E,0.35866014865092116
humiliation,E,0.3589723187545524
Zeresh,heiwialli,0.35898667793448424
trying,nwahak,0.35909079916793435
wealth,kupna-kai,0.35913030132842183
fatal,nado'or,0.3591626245100628
summer,wia,0.3592093186863048
mud,tani,0.35939615610554054
chose,Nwalir,0.3596082624028477
memory,matmia'tu,0.35969098181556813
youngest,gari,0.3597161610655587
compel,mlioh,0.3599968491253023
conflict,oruli-augewat,0.36007245640210483
proclaimed,nohora,0.3601588841625577
lap,riwni,0.36027415344759167
books,puka,0.36040387549139974
deceives,inon,0.36040747954817487
Life,mormior,0.36065263997936736
human,a,0.3607139561398898
jumps,nehtiar,0.36072477772089695
maintain,rwaleran,0.3608907492891827
bird,ma'nu,0.3609304494550736
JEWS,inhatti,0.36102791383352545
hopes,wialli,0.36137828081045603
Bless,Orgahi-Orha,0.36158432514757544
Though,edonna,0.36158794100890623
Whereupon,Lera,0.36174345725713714
ancestors,upni-tgarni,0.36209813961121623
trampled,wini,0.3622502527713805
goat,tienni,0.3622502527713805
eighth,ray,0.3623082174488745
sternly,matmiati,0.3623698150814912
washing,a-hala,0.3623915579226748
gods,uplera-upmati,0.36252566760786803
parables,yawalliohora,0.36281943235729236
Regiment,Itali,0.3629863676883592
new,warwuaru,0.36298999757018546
Jordan,Yordan,0.3632114890167264
slander,yapupu-yaheri,0.36324781198174605
needful,adien,0.3634549222553961
denarii,kupna-kai,0.363571246441395
enemies,arwalli,0.36400051373008685
woke,ramat,0.3642226217795301
neighboring,paheli,0.3644995361862282
frequent,yata,0.3645031811998151
adulteries,rkamnelu-rkamna,0.3648897594221482
wipe,knah,0.36494814645449375
figs,wo,0.36495179595420574
hundred,rahu,0.36499924277165613
righteously,do,0.36533154325636735
sixty,terampwonema,0.36539730885287963
reclining,Nana'an,0.3657153428363044
nurse,pat,0.36572265721630465
instructions,oleka,0.365883610592626
whomever,riy,0.36617643459508376
danced,makhopnu-makpepna,0.36633026099889726
sinned,do,0.36651713708135714
begun,Demade,0.3666894406239461
buys,hyonni-hyanni,0.36676278584634864
burn,rwalia,0.36678479227368566
fervent,mipepe'ela,0.36683614573926265
begins,nliwra-nkaklia,0.36701960967429387
begging,Irwakwak,0.36711137604703115
Tryphosa,Trifosa,0.3673574230855363
Gomorrah,Gomora,0.3673941606646932
supports,na'ana,0.3674309019177917
Greetings,lidna-tiauru,0.3674419250101948
watching,ramkek,0.36757422791629263
singing,Mpiatunu-mpiahniara,0.3676771631103639
opposite,Napal,0.3680299346366972
Messiah,yawala,0.36842762167845217
rested,nren,0.368838278742518
assurance,pesiay,0.3689732982596022
process,Tepartarlia,0.3691116891931278
relative,elmu,0.3691737051661081
imagination,Nwekapie'era,0.3694898531497629
calf,hayori,0.3696439625481028
Cretans,Kreta,0.3698317893850545
Forgive,Mumou-muwitna,0.3698488020386542
interpret,nnia'eratni,0.36989614571524587
greetings,rekna-waiti,0.3701185201156345
inscription,kupan,0.3701951425794499
Nor,Hade,0.3702103208914489
chastise,nanpena,0.37031880840811515
pureness,mamni,0.370354360720206
cubits,meter,0.37058479278951834
final,kwahniort,0.3707682776707107
ahead,ulga,0.370846518031367
Ahasuerus,Aswerus,0.3709140182399814
Mika,Mika,0.37102642221585047
withstands,keran,0.371288459358162
sword,wehla,0.3713036824970679
Finished,Nhorwa,0.37133041732464994
Chilion,Na'omi,0.37147600738202813
boy,keke'en,0.3714852943982999
cargo,yodni-yalli,0.37153990675048604
boldly,pia,0.3719648196553664
moment,oke,0.3721028442054294
builder,watu,0.3721798774668474
amounts,itora,0.37224910936242295
steadfast,la,0.3723042063076819
neighbors,rom,0.37252616575198544
ordinances,deullu-tatarni,0.3726733426529818
Orpah,Orpa,0.37271918429333123
But,Mere,0.3728806066455474
crush,mpuaniawu,0.37288582701058287
blame,amparekan,0.3730812703856287
dare,nparan,0.3731357442275987
Call,mi'uli-miwedia,0.37342130228396303
uses,yala'ani,0.3737526739206838
Respect,mpiahla,0.3738401422797801
language,yawala,0.3738674336062878
depths,hletan,0.37415654485956884
adulterous,kahmena,0.3741857302082817
early,yawyawar,0.37425383820881963
carpenter,Itat,0.37496634638957504
captains,rwahu'ru,0.3749888450453113
habits,niur,0.3754383508819107
lies,Nwahi,0.3756403910586194
stripes,upni-matromni,0.3756670624732086
Zebedee,Sebedeus,0.37571176951365903
scribes,agama,0.37571590236585434
low,kyawyawa,0.37578278574892
Blessing,ama'uli-mawedi,0.3761978790337198
mixed,rala,0.3762133034629588
vineyard,nhyi,0.3763529044929334
doubt,matiala,0.3763608079869141
glad,ralamni,0.37654790579843855
manager,mak,0.3766051454302217
realized,mai,0.376841727740622
betrays,ka'olga,0.3775161234799461
Samuel,Samuel,0.3777056841496803
finger,okarni,0.3777434566066866
rod,lie'ena,0.37802195614868095
fourth,wogatni,0.37818000235570715
courage,tparan,0.3788215610270729
yoke,A'ukota,0.3788480794644793
cloths,namkek,0.37897539380679107
one-God,Nkalwiedweda,0.3792108106156987
Salome,Salome,0.37927490265831787
drunkards,kpehera-kma'wu,0.3794274018194642
steeds,mermerni,0.37947293583966907
lawyer,deullu-tatarni,0.3795423857413999
bowls,lari,0.37990198262294633
blasphemous,Stefanus,0.37996087199406126
hardly,niana,0.3805011801912212
burnished,lipa-nka'ma,0.3806971887668957
accusing,rkamota-rkama'ara,0.38084759385950884
Aristarchus,Aristarkus,0.38102396712272546
Satan,hegana,0.3810727413119987
psalms,wniatunu-wniahniara,0.38108036284304
kindly,ntomra-nnah,0.3811001795371374
foams,aparni,0.38111199382582356
wiles,a-nod,0.38168752595428657
Lysias,Lisias,0.38197886466817504
conforming,nhiol,0.382129393993184
tenderly,mutwualmi,0.3823874184075724
grafted,au,0.38248226224748755
Dona,Dona,0.3827087587830976
well-pleasing,kla,0.3828109556643693
bewitched,Miy,0.38298096146717964
ago,ululu,0.38303151829077026
excused,mtiy,0.38307901714390635
Sin,a-hal,0.38331238331813444
mustard,sasawi,0.3834826118042551
golden,maha,0.3837968127110313
trial,mpiesay,0.3838344266417295
conduct,Orgahamu,0.3838344266417295
burdensome,aruki,0.3840532746306668
LORD,ORGAHI-ORHA,0.3841381597838241
twelfth,wehrani,0.38420231621342077
minas,re'eni,0.38510817890275867
excited,a-hararara,0.38517134182331664
Pur,Lotre,0.3853119550234301
battle,aralma,0.38560220419065966
Samaritan,Samaria,0.3858189735358954
afflictions,kropna-krieutu,0.3858363357803521
Alexandria,Aleksandaria,0.38612813833767073
Persia,Media,0.3862335657096184
bother,muriei,0.386390408374203
demonstration,kuasa,0.386390408374203
discharge,khur,0.3865662560123172
sailing,am,0.3868199266711404
deceiving,riy,0.3870888599636709
celebrate,nohora,0.3871031825164551
Mercy,sniayanni,0.3871798365350908
jacinth,kwawa,0.38718796739703176
foreheads,reranni-kiorni,0.38729058580473047
Faithless,Hoi,0.38757767448203045
talent,talenta,0.38773273656217183
somewhere,Itat,0.38804964364685957
seated,nhornioka,0.3885482194064414
Servants,ama-hyali,0.3888436282943487
Skull,Ruri-Kliaklu,0.3888552937781789
factions,a-tai,0.38887318153310796
couches,hewewta-naniair,0.38897974738370283
maiden,nayod,0.38897974738370283
Grandchild,Up,0.3890454905161489
uncircumcised,Yahudi,0.38934010945166747
wither,nmat,0.38943784608457416
burned,ai,0.389568329617784
Sanctify,O,0.3896743066156584
chariot,keret,0.3899144199358435
necessities,a,0.3899167594293816
oven,Nahowna-nakgara,0.3899409350179017
conceived,na'apnu,0.39013712464577066
Artemis,Artemis,0.3903380970109053
erred,walli,0.390695029124701
patriarchs,kadurit,0.39107066751302627
agree,edon,0.39107457823925496
search,rwahaka,0.39138286645651266
sheet,wewerna,0.39141261268470573
pervert,mpueyata-mpuaniawua,0.39160366865356067
title,auganna,0.3916718136203466
paying,yana,0.3918841572832632
sighed,Nhedga,0.39197508495495503
blinded,matni,0.3926204146078222
gladness,ramuki-rahepur,0.39272722188572684
existed,gergera-tatiah,0.39275039347537327
difference,ramneneh,0.39277827974326085
Pentecost,Pentakosta,0.3928556646865369
changers,ra'olu-rala,0.3929385659775644
herbs,yawuli-yatniamni,0.3932970894115718
acceptably,kniola,0.3936224806352408
animals,nhiuri-wnia'ana,0.3940434880554134
forbearance,Nukum,0.3941625071597863
summon,apuolg,0.3942618486280899
commendation,rreinian,0.3944448285739178
Gentiles,Yahudi,0.39463933781699356
sorcerer,Bar,0.39476801121374605
thirsty,kerna,0.39494648668723303
Iconium,Ikonium,0.39495280588157344
machete,wehla,0.39504168026088954
edification,na,0.39505748224413756
creatures,hamormiori,0.3954305925877505
dragon,niy,0.39577555844774315
fragrance,huwnu,0.3960126990237653
goodness,miy,0.3960899290297558
jesting,kakleha,0.39621035867255905
Baptizer,makharani,0.39638948623445835
belly,apannu,0.3965064383824912
ointment,wu'ru,0.39650961044668653
someone,riy,0.39672775071550714
afterwards,Nmormiori,0.3968325006680814
drunk,remun,0.3970647155972165
rock,watu,0.3971242797717575
bereaved,wial,0.39776177825361336
gracious,ir,0.3979607088712502
detachment,Romawi,0.3979802094237445
seeds,ha'ola,0.39810001949729257
Untie,miewar,0.3982238478576682
harpists,tiwla-prai,0.3984425327736588
prefer,mipepe'el,0.3986533646336064
fifty,terampwolima,0.39876540196957694
tells,Mai,0.3988395792326149
beautiful,samomuou,0.3989903690910526
Three,Roma,0.39899595499532114
profane,Uplerlawna,0.39909092733387
burial,A,0.39909651464596374
shore,noha,0.399192309304378
rotten,kilta-watra,0.39932606113017494
convict,irhi,0.3994674475797401
waited,nwei,0.39951219043942243
goal,yano,0.3996812198431768
rising,Ramori,0.3996884141698827
attain,rkola-tieru,0.3996884141698827
Nahshon,Nahason,0.40006829857986836
Solomon,Salomo,0.40038487779461807
Tychicus,Tikhikus,0.40040609875549166
Eliakim,Elyakim,0.40051422299827155
hay,dom,0.40085239969297265
too,emkade,0.4008592142416909
Nevertheless,Mere,0.40091173023847926
Without,wniatutnu,0.401007559593158
Cana,Kana,0.4011716052300775
remaining,mormior,0.4011752157907721
Onesimus,Onisimus,0.4013084280744301
Lady,rara,0.4013313033067683
sure,la,0.4015292084189003
councils,khudi-kpara,0.40175211898153207
Each,taru-rlai,0.40245700810090895
buildings,roma,0.40256085540472514
Agrippa,Agripa,0.4026470126462778
sensible,ratu,0.4030708201872625
brow,werna,0.4031365260858382
warming,ai,0.40333007806711874
fish,i'na,0.40335508530717534
casts,hegana,0.4039201778991213
Cover,wen,0.40440800389761156
dance,nohor,0.4045871963315318
hill,wo'ora,0.40477577790111535
Adar,Adar,0.40503451228002435
Salt,Kio,0.40505314429612227
prophet,makwohorulu-ktatrulu,0.405179945773683
suffers,kakropna-kakrieutu,0.4052634214402108
proselyte,mhia'ata,0.4052634214402108
bosom,nalawlawan,0.4052634214402108
foreigner,nma,0.4053181356952344
self-condemned,do'oni-halli,0.4053509677939077
twenty-eight,teramporu,0.4053894779650523
Mysia,Misia,0.40553747213180197
profitable,unut,0.40564982157126145
abstain,ra'ana,0.40565225547749256
hours,edon,0.40586730815682165
