verse,text
ACT 17:11,"Orang-orang Yahudi di sana lebih baik hatinya daripada orang-orang yang di Tesalonika karena mereka menerima firman dengan penuh semangat, sambil menyelidiki Kitab Suci setiap hari untuk mengetahui jika hal-hal itu memang benar."
ACT 17:12,"Oleh karena itu, banyak dari mereka menjadi percaya, termasuk wanita dan laki-laki Yunani terhormat yang jumlahnya tidak sedikit."
ACT 17:13,"Akan tetapi, ketika orang-orang Yahudi di Tesalonika mengetahui bahwa firman Allah juga diberitakan oleh Paulus di Berea, mereka pun juga datang ke Berea untuk menggoyahkan dan meresahkan banyak orang."
ACT 17:14,"Lalu, dengan segera, saudara-saudara seiman menyuruh Paulus pergi sampai ke pantai, tetapi Silas dan Timotius tetap tinggal di situ."
ACT 17:15,"Orang-orang yang menemani Paulus membawanya sampai ke Atena, dan setelah menerima sebuah pesan dari Paulus untuk Silas dan Timotius agar datang kepadanya secepatnya, mereka pun berangkat."
ACT 17:16,"Sementara Paulus menunggu mereka di Atena, rohnya merasa disusahkan di dalam dirinya karena ia melihat kota itu penuh dengan patung-patung berhala."
ACT 17:17,"Oleh karena itu, ia bertukar pikiran di sinagoge dengan orang-orang Yahudi dan orang-orang dari bangsa lain yang takut akan Allah, serta di tempat umum, setiap hari, dengan orang-orang yang kebetulan ada di situ."
ACT 17:18,"Beberapa ahli pikir dari kelompok Epikuros dan Stoa juga bercakap-cakap dengannya. Dan, beberapa berkata, “Apa yang ingin dikatakan si pembual ini?” Yang lain berkata, “Sepertinya, ia ini adalah seorang pemberita dewa-dewa asing,” karena ia memberitakan Yesus dan kebangkitan."
ACT 17:19,"Lalu, mereka mengajaknya dan membawanya ke Areopagus, sambil berkata, “Bolehkah kami mengetahui ajaran baru apa yang engkau beritakan ini?"
ACT 17:20,"Sebab, engkau sedang membawa beberapa hal yang mengherankan di telinga kami. Kami ingin mengetahui apa maksud hal-hal itu.”"
ACT 17:21,"(Saat itu, semua orang Atena dan orang-orang asing yang tinggal di sana terbiasa menghabiskan waktu mereka dengan tidak melakukan apa pun selain mengatakan atau mendengarkan sesuatu yang baru.)"
ACT 17:22,"Maka, Paulus berdiri di tengah-tengah Areopagus dan berkata, “Hai orang-orang Atena, aku mengamati bahwa dalam segala hal kamu sangat religius."
ACT 17:23,"Sebab, ketika aku sedang berkeliling dan memperhatikan benda-benda yang kamu sembah, aku juga menjumpai sebuah altar dengan tulisan ini, ‘KEPADA ALLAH YANG TIDAK DIKENAL.’ Karena itu, apa yang kamu sembah tanpa mengenalnya, itulah yang aku beritakan kepadamu."
ACT 17:24,"Allah yang menciptakan dunia dan segala sesuatu yang ada di dalamnya, karena Dia adalah Tuhan atas langit dan bumi, tidak tinggal di dalam kuil-kuil yang dibuat dengan tangan manusia,"
ACT 17:25,"tidak juga Ia dilayani oleh tangan-tangan manusia, seakan-akan Ia membutuhkan sesuatu karena Dia sendiri yang memberi kepada siapa saja kehidupan, dan napas, dan segala sesuatunya."
ACT 17:26,"Dan, Ia menciptakan, dari satu orang, semua bangsa umat manusia untuk tinggal di seluruh muka bumi ini, setelah menetapkan musim-musim dan batas-batas tempat hidup mereka,"
ACT 17:27,"supaya mereka mencari Allah, dan jika memang mungkin mereka dapat menyentuh-Nya dan menemukan-Nya meskipun Dia tidak jauh dari kita masing-masing."
ACT 17:28,"Sebab, di dalam Dia, kita hidup, bergerak, dan ada. Seperti juga pujangga-pujanggamu sendiri yang berkata, ‘Karena kita ini juga adalah keturunan-Nya.’"
ACT 17:29,"Jadi, karena kita adalah keturunan Allah, kita seharusnya tidak berpikir bahwa keadaan Ilahi itu seperti emas, atau perak, atau batu, sebuah wujud yang diciptakan dari keterampilan dan pemikiran manusia."
ACT 17:30,"Oleh karena itu, setelah mengabaikan masa-masa kebodohan, sekarang Allah memberitahukan semua orang di mana-mana agar bertobat,"
ACT 17:31,"karena Ia sudah menentukan suatu hari ketika Ia akan menghakimi dunia dalam keadilan melalui satu Orang yang telah ditentukan-Nya, setelah Ia memberikan bukti kepada semua orang dengan membangkitkan Orang itu dari antara orang mati.”"
ACT 17:32,"Dan, ketika mereka mendengar tentang kebangkitan dari antara orang mati, beberapa orang mulai mengejek, tetapi yang lain berkata, “Kami ingin mendengarkanmu lagi tentang hal ini.”"
ACT 17:33,"Maka, Paulus pergi dari tengah-tengah mereka."
ACT 17:34,"Akan tetapi, beberapa orang bergabung dengannya dan menjadi percaya, di antaranya juga ada Dionisius, anggota Areopagus, dan seorang wanita bernama Damaris, serta beberapa orang lain yang bersama mereka."
ACT 18:1,"Setelah itu, Paulus meninggalkan Atena dan pergi ke Korintus."
ACT 18:2,"Dan, Paulus mendapati orang Yahudi bernama Akwila, keturunan Pontus, baru saja datang dari Italia bersama istrinya, Priskila, karena Klaudius telah memerintahkan semua orang Yahudi meninggalkan Roma. Paulus datang kepada mereka,"
ACT 18:3,"dan karena mereka mempunyai pekerjaan yang sama, Paulus tinggal bersama mereka dan bekerja karena pekerjaan mereka adalah pembuat tenda."
ACT 18:4,"Dan, Paulus bertukar pikiran di sinagoge setiap hari Sabat dan berusaha untuk meyakinkan orang-orang Yahudi dan Yunani."
ACT 18:5,"Namun, ketika Silas dan Timotius turun dari Makedonia, Paulus mulai mengabdikan diri sepenuhnya untuk memberitakan firman, sambil bersaksi dengan sungguh-sungguh kepada orang-orang Yahudi bahwa Yesus adalah Kristus."
ACT 18:6,"Akan tetapi, ketika mereka menentang dan memaki Paulus, ia mengebaskan pakaiannya dan berkata kepada mereka, “Darahmu ada di atas kepalamu sendiri! Aku bersih. Mulai sekarang dan seterusnya, aku akan pergi kepada bangsa-bangsa lain.”"
ACT 18:7,"Kemudian, ia meninggalkan tempat itu dan pergi ke rumah seseorang yang bernama Titius Yustus, seorang bukan Yahudi yang menyembah Allah, yang rumahnya ada di sebelah sinagoge."
ACT 18:8,"Krispus, kepala sinagoge, menjadi percaya di dalam Tuhan dengan semua orang yang tinggal di rumahnya, dan banyak orang Korintus yang setelah mendengarkan Paulus menjadi percaya dan dibaptis."
ACT 18:9,"Lalu, Tuhan berbicara kepada Paulus di suatu malam dalam sebuah penglihatan, “Jangan takut, tetapi teruslah berbicara dan jangan diam,"
ACT 18:10,karena Aku bersamamu dan tidak ada seorang pun yang akan menyerangmu untuk menganiayamu karena ada banyak umat-Ku di kota ini.”
ACT 18:11,"Maka, Paulus tinggal di sana selama 1 tahun 6 bulan, sambil mengajarkan firman Allah di antara mereka."
ACT 18:12,"Namun, ketika Galio menjadi prokonsul Akhaya, orang-orang Yahudi dengan sehati bangkit melawan Paulus dan membawanya ke hadapan kursi pengadilan,"
ACT 18:13,"dengan berkata, “Orang ini sedang memengaruhi banyak orang untuk menyembah Allah yang berlawanan dengan Hukum Taurat.”"
ACT 18:14,"Akan tetapi, ketika Paulus hampir membuka mulutnya, Galio berkata kepada orang-orang Yahudi itu, “Jika ini adalah suatu persoalan pelanggaran atau kejahatan yang keji, hai orang-orang Yahudi, aku patut bertanggung jawab atas perkaramu."
ACT 18:15,"Namun, jika ini adalah persoalan tentang kata-kata, dan nama-nama, dan hukummu sendiri, uruslah sendiri. Aku tidak mau menjadi hakim atas hal-hal itu.”"
ACT 18:16,"Lalu, Galio mengusir mereka dari ruang pengadilan."
ACT 18:17,"Setelah itu, mereka semua menangkap Sostenes, kepala sinagoge, dan memukulinya di depan ruang pengadilan. Akan tetapi, Galio tidak memperhatikan hal-hal itu."
ACT 18:18,"Setelah itu, Paulus tinggal beberapa hari lagi, lalu berpamitan dengan saudara-saudara seiman dan berlayar ke Siria, bersama dengan Priskila dan Akwila. Di Kengkrea, Paulus sudah mencukur rambutnya karena ia telah membuat sebuah nazar."
ACT 18:19,"Kemudian, mereka sampai di Efesus dan Paulus meninggalkan Priskila dan Akwila di sana, tetapi ia sendiri masuk ke sinagoge dan bertukar pikiran dengan orang-orang Yahudi."
ACT 18:20,"Ketika mereka meminta Paulus untuk tinggal lebih lama, Paulus tidak menyetujuinya,"
ACT 18:21,"tetapi berpamitan dengan mereka dan berkata, “Aku akan kembali lagi kepadamu jika Allah menghendakinya.” Dan, ia berlayar dari Efesus."
ACT 18:22,"Setelah ia turun di Kaisarea, ia naik dan memberi salam kepada para jemaat, lalu turun ke Antiokhia."
ACT 18:23,"Dan, setelah menghabiskan beberapa waktu di sana, ia meninggalkan tempat itu dan mengelilingi satu tempat ke tempat lainnya di wilayah Galatia dan Frigia, sambil menguatkan semua murid."
ACT 18:24,"Suatu saat, ada orang Yahudi bernama Apolos, keturunan Aleksandria, datang ke Efesus. Ia adalah seseorang yang terpelajar dan mahir dalam hal Kitab Suci."
ACT 18:25,"Orang ini sudah diajarkan tentang Jalan Tuhan dan bersemangat dalam roh. Ia berbicara dan mengajarkan dengan teliti hal-hal tentang Yesus, tetapi ia hanya mengetahui baptisan Yohanes."
ACT 18:26,"Ia mulai berbicara dengan berani di dalam sinagoge, tetapi ketika Priskila dan Akwila mendengarkannya, mereka menariknya ke samping dan menjelaskan kepadanya Jalan Allah dengan lebih tepat."
ACT 18:27,"Dan, ketika Apolos ingin menyeberang ke Akhaya, saudara-saudara seiman meneguhkannya dan menulis kepada murid-murid agar menyambut kedatangannya. Ketika ia sampai, ia banyak menolong mereka yang oleh karena anugerah telah menjadi percaya,"
ACT 18:28,"karena ia dengan keras membantah orang-orang Yahudi di muka umum, sambil menunjukkan dari Kitab Suci bahwa Kristus adalah Yesus."
ACT 19:1,"Hal ini terjadi, sementara Apolos berada di Korintus, Paulus melewati daerah pedalaman dan sampai di Efesus. Di sana, ia mendapati beberapa murid."
ACT 19:2,"Paulus berkata kepada mereka, “Apakah kamu menerima Roh Kudus ketika kamu telah menjadi percaya?” Mereka menjawab, “Tidak, bahkan kami belum pernah mendengar bahwa ada Roh Kudus.”"
ACT 19:3,"Lalu, Paulus berkata, “Di dalam apa, kemudian, kamu dibaptis?” Jawab mereka, “Di dalam baptisan Yohanes.”"
ACT 19:4,"Paulus berkata, “Yohanes membaptis dengan baptisan pertobatan, sambil memberi tahu orang-orang untuk percaya kepada Seseorang yang akan datang setelah dia, yaitu kepada Yesus.”"
ACT 19:5,"Setelah mereka mendengar hal ini, mereka dibaptis di dalam nama Tuhan Yesus."
ACT 19:6,"Kemudian, ketika Paulus telah menumpangkan tangannya atas mereka, Roh Kudus datang ke atas mereka, lalu mereka mulai berbicara dalam berbagai bahasa dan bernubuat."
ACT 19:7,Mereka semua berjumlah kira-kira dua belas orang laki-laki.
ACT 19:8,"Maka, Paulus masuk ke sinagoge dan berbicara dengan berani selama tiga bulan, sambil bertukar pikiran dan meyakinkan mereka tentang Kerajaan Allah."
ACT 19:9,"Akan tetapi, ketika beberapa orang mengeraskan hati dan menolak percaya, sambil mengatakan hal-hal yang jahat tentang Jalan itu di hadapan orang banyak, Paulus meninggalkan mereka dan mengajak para murid pergi, sambil bertukar pikiran setiap hari di sekolah Tiranus."
ACT 19:10,"Hal ini berlangsung selama dua tahun sehingga semua orang yang tinggal di Asia mendengar firman Tuhan, baik orang-orang Yahudi maupun orang-orang Yunani."
ACT 19:11,"Allah melakukan banyak mukjizat yang luar biasa melalui tangan Paulus,"
ACT 19:12,"sehingga sapu tangan atau celemek yang pernah menyentuh kulit Paulus dibawa kepada orang-orang sakit, maka penyakit mereka hilang dan roh-roh jahat keluar dari mereka."
ACT 19:13,"Namun, beberapa pengusir setan Yahudi yang berjalan berkeliling berusaha menyebut nama Tuhan Yesus atas orang-orang yang kerasukan roh-roh jahat sambil berkata, “Aku menyumpahi kamu dalam nama Yesus yang Paulus beritakan!”"
ACT 19:14,"Tujuh anak laki-laki Skewa, salah seorang imam besar Yahudi, yang melakukannya."
ACT 19:15,"Akan tetapi, roh jahat itu menjawab dan berkata kepada mereka, “Aku kenal Yesus dan aku tahu tentang Paulus, tetapi siapa kamu?”"
ACT 19:16,"Lalu, orang yang kerasukan roh jahat itu melompat ke arah mereka, dan berkuasa atas mereka, serta mengalahkan mereka semua sehingga mereka melarikan diri dari rumah itu dalam keadaan telanjang dan terluka."
ACT 19:17,"Hal ini diketahui oleh semua warga Efesus, baik orang-orang Yahudi maupun orang-orang Yunani. Dan, mereka semua menjadi ketakutan dan nama Tuhan Yesus semakin dimuliakan."
ACT 19:18,"Banyak dari antara mereka yang sudah menjadi percaya tetap datang, sambil mengakui dan memberitakan perbuatan-perbuatan mereka."
ACT 19:19,"Lalu, banyak dari mereka yang pernah melakukan sihir, mengumpulkan buku-buku mereka dan membakarnya di depan semua orang. Dan, mereka menghitung nilai buku-buku itu dan menemukan nilainya mencapai 50.000 keping perak."
ACT 19:20,"Jadi, firman Tuhan terus bertumbuh dan berkuasa."
ACT 19:21,"Setelah hal-hal itu selesai, dalam Roh, Paulus bermaksud pergi ke Yerusalem setelah ia telah melewati Makedonia dan Akhaya, dengan berkata, “Setelah aku berada di sana, aku juga harus melihat Roma.”"
ACT 19:22,"Dan, setelah mengutus dua orang yang melayaninya ke Makedonia, yaitu Timotius dan Erastus, ia sendiri tinggal beberapa waktu di Asia."
ACT 19:23,"Sekitar waktu itu, di sana terjadi kerusuhan yang tidak kecil mengenai Jalan itu."
ACT 19:24,"Sebab, ada orang bernama Demetrius, seorang pengrajin perak, yang membuat kuil-kuil perak Dewi Artemis, memberikan penghasilan yang tidak sedikit bagi tukang-tukangnya."
ACT 19:25,"Para tukangnya itu ia kumpulkan bersama dengan pekerja-pekerja di bidang serupa dan berkata, “Saudara-saudara, kamu tahu bahwa kemakmuran kita berasal dari perusahaan ini."
ACT 19:26,"Lalu, kamu melihat dan mendengar bahwa, bukan hanya di Efesus melainkan hampir di seluruh Asia, Paulus telah meyakinkan dan membuat banyak orang berbalik dengan mengatakan bahwa allah yang dibuat dengan tangan manusia bukanlah Allah."
ACT 19:27,"Hal ini berbahaya bukan hanya bahwa usaha kita akan jatuh ke dalam kehinaan, tetapi juga kuil Dewi Artemis yang agung itu tidak akan sedikit pun diperhitungkan, dan ia, yang disembah di seluruh Asia dan dunia, akan kehilangan keagungannya.”"
ACT 19:28,"Ketika mereka mendengar hal ini, mereka menjadi sangat marah dan berteriak-teriak, “Besarlah Artemis, dewi orang Efesus!”"
ACT 19:29,"Lalu, kota itu dipenuhi dengan kekacauan dan mereka bergegas bersama-sama ke gedung kesenian sambil menyeret Gayus dan Aristarkhus, orang Makedonia yang adalah teman seperjalanan Paulus."
ACT 19:30,"Namun, ketika Paulus ingin pergi masuk di antara orang banyak itu, para murid tidak membiarkannya."
ACT 19:31,"Bahkan, beberapa pembesar Asia yang berteman dengannya mengirim sebuah pesan kepadanya dan berulang kali memohon kepadanya untuk tidak menyerahkan diri ke gedung kesenian itu."
ACT 19:32,"Maka, sebagian meneriakkan sesuatu dan sebagian yang lainnya, karena kumpulan itu ada dalam kekacauan dan sebagian besar dari mereka tidak tahu apa alasan mereka telah datang berkumpul."
ACT 19:33,"Sebagian dari orang banyak itu menyimpulkan Aleksander karena orang-orang Yahudi telah mendorongnya ke depan, dan setelah Aleksander memberikan isyarat dengan tangannya, ia bermaksud membuat pembelaan di hadapan orang banyak."
ACT 19:34,"Namun, ketika mereka mengenal bahwa Aleksander adalah orang Yahudi, selama kira-kira dua jam, mereka semua berteriak dengan satu suara, “Besarlah Artemis, dewi orang Efesus!”"
ACT 19:35,"Setelah panitera kota menenangkan orang banyak itu, ia berkata, “Hai orang-orang Efesus, siapa orang yang tidak tahu bahwa kota Efesus adalah penjaga kuil Dewi Artemis yang agung dan yang turun dari langit?"
ACT 19:36,"Jadi, karena hal-hal itu tidak dapat dibantah, kamu seharusnya tetap tenang dan tidak bertindak gegabah."
ACT 19:37,"Sebab, kamu telah membawa orang-orang ini ke sini, yang tidak merampok kuil atau menghujat dewi kita."
ACT 19:38,"Oleh karena itu, jika Demetrius dan tukang-tukang yang bersama-sama dengannya memiliki keluhan terhadap seseorang, pengadilan dibuka dan ada prokonsul. Biarlah mereka mengajukan tuntutan satu terhadap lainnya."
ACT 19:39,"Namun, jika kamu menghendaki sesuatu hal yang lain, hal itu dapat diselesaikan dalam sidang rakyat menurut hukum."
ACT 19:40,"Sebab, kita berada dalam bahaya untuk dituduh atas kerusuhan hari ini karena tidak ada alasan apa pun yang dapat kita jelaskan tentang pertemuan yang kacau ini.”"
ACT 20:1,"Setelah kerusuhan itu berakhir, Paulus mengundang para murid, dan setelah menguatkan hati mereka, ia berpamitan dengan mereka dan pergi menuju ke Makedonia."
ACT 20:2,"Setelah ia menelusuri wilayah-wilayah di sana dan memberikan kepada mereka banyak nasihat, ia sampai di Yunani."
ACT 20:3,"Dan, di sana Paulus tinggal selama 3 bulan. Karena orang-orang Yahudi membuat persekongkolan untuk melawannya ketika ia hendak berlayar ke Siria, ia memutuskan untuk kembali lewat Makedonia."
ACT 20:4,"Paulus ditemani oleh Sopater dari Berea, anak Pirus, oleh Aristarkhus dan Sekundus, dari Tesalonika, dan Gayus dari Derbe, dan Timotius, serta Tikhikus dan Trofimus dari Asia."
ACT 20:5,"Mereka berangkat lebih dahulu dan sedang menunggu kami di Troas,"
ACT 20:6,"tetapi kami berlayar dari Filipi sesudah Hari Raya Roti Tidak Beragi, dan datang kepada mereka di Troas dalam 5 hari, di sana kami tinggal selama 7 hari."
ACT 20:7,"Pada hari pertama minggu itu, ketika kami sedang berkumpul bersama untuk memecahkan roti, Paulus berbicara kepada mereka karena bermaksud untuk berangkat pada hari berikutnya, dan ia memperpanjang pesannya sampai tengah malam."
ACT 20:8,"Ada banyak lampu di ruang atas, tempat kami berkumpul."
ACT 20:9,"Dan, di sana ada pemuda bernama Eutikhus sedang duduk di jendela dan tenggelam dalam tidur yang lelap. Lalu, sementara Paulus terus berbicara dalam waktu yang lama, ia semakin tenggelam dalam tidur dan jatuh dari lantai ketiga dan diangkat dalam keadaan sudah mati."
ACT 20:10,"Namun, Paulus turun lalu merebahkan diri ke atasnya, dan memeluknya, serta berkata, “Jangan ribut karena nyawanya masih ada di dalam dia.”"
