verse,text
JOB 24:7,"Mereka berbaring sepanjang malam dengan telanjang, tanpa pakaian, dan tidak memiliki selimut pada waktu dingin."
JOB 24:8,"Mereka basah oleh hujan dari pegunungan, dan bersandar pada tebing batu karena tidak ada tempat perlindungan."
JOB 24:9,"Ada yang melepaskan anak yatim dari susu ibunya, dan mereka menggadaikan bayi-bayi orang miskin sebagai jaminan."
JOB 24:10,"Mereka pergi dengan telanjang tanpa pakaian; walaupun kelaparan, mereka membawa berkas-berkas gandum."
JOB 24:11,"Mereka memeras minyak zaitun di antara deretan pohon zaitun milik orang jahat; mereka menginjak-injak tempat pemerasan anggur, tetapi mereka kehausan."
JOB 24:12,"Dari luar kota, orang-orang sekarat merintih, dan jiwa yang terluka berseru minta tolong, tetapi Allah tidak menuntut siapa pun yang berbuat salah."
JOB 24:13,"Ada orang-orang yang memberontak melawan terang, yang tidak mengenal jalan-jalannya, dan tidak tinggal pada jalannya."
JOB 24:14,"Pembunuh bangun sebelum hari terang supaya dia dapat membunuh fakir miskin dan orang-orang melarat, dan pada waktu malam, dia menjadi seperti pencuri."
JOB 24:15,"Mata orang yang berzina menanti senja, katanya, ‘Tidak ada mata yang akan melihatku,’ lalu dia menaruh penutup di mukanya."
JOB 24:16,"Dalam kegelapan, mereka masuk ke rumah-rumah. Saat siang hari, mereka menyembunyikan diri; mereka tidak mengenal terang."
JOB 24:17,Kegelapan yang kelam adalah pagi bagi mereka semua karena mereka berteman dengan gelapnya malam.
JOB 24:18,Betapa cepatnya mereka tersapu di permukaan air. Bagian mereka di bumi terkutuk sehingga tidak ada seorang pun yang membelok ke arah kebun-kebun anggur mereka.
JOB 24:19,"Kemarau dan panas mengambil air salju, begitu juga dunia orang mati terhadap mereka yang telah berdosa."
JOB 24:20,"Rahim ibu melupakan mereka, cacing-cacing menyukainya. Mereka tidak akan diingat lagi. Kefasikan akan ditebang seperti pohon."
JOB 24:21,"Mereka memangsa perempuan mandul, yang tidak memiliki anak, dan berbuat tidak baik terhadap janda."
JOB 24:22,"Akan tetapi, Allah memperpanjang hidup orang yang perkasa dengan kuasa-Nya. Mereka bangkit ketika mereka putus asa akan hidupnya."
JOB 24:23,"Allah memberi mereka keamanan, dan mereka didukung, tetapi mata-Nya mengawasi jalan-jalan mereka."
JOB 24:24,"Mereka ditinggikan sesaat saja, lalu mereka menghilang. Mereka direndahkan, dan mereka dibawa keluar dari jalan seperti yang lain, dan mereka dipangkas seperti kepala tangkai gandum."
JOB 24:25,"Jika tidak demikian, siapa yang akan membuktikan bahwa aku seorang pembohong, dan membuat perkataanku tidak ada artinya?”"
JOB 25:1,"Kemudian, Bildad, orang Suah, menjawab, katanya,"
JOB 25:2,“Kekuasaan dan kedahsyatan adalah milik Allah. Dia menegakkan kedamaian di tempat-Nya yang tinggi.
JOB 25:3,Dapatkah jumlah pasukan-Nya dihitung? Kepada siapakah terang-Nya tidak bersinar?
JOB 25:4,"Lalu, bagaimana manusia bisa di sisi yang benar di hadapan Allah? Bagaimana dia yang lahir dari seorang perempuan bisa suci?"
JOB 25:5,"Lihatlah, bahkan bulan pun tidak bersinar terang, dan bintang-bintang pun tidak suci di mata-Nya,"
JOB 25:6,"lebih lagi manusia, yang hanya belatung, dan manusia fana, yang hanya cacing."
JOB 26:1,"Kemudian, Ayub menjawab, katanya,"
JOB 26:2,“Betapa kamu telah membantu orang yang tidak berdaya! Betapa kamu telah menyelamatkan lengan yang tidak berkekuatan!
JOB 26:3,"Betapa kamu telah menasihati orang yang tidak berhikmat, dan memberi pengetahuan yang melimpah!"
JOB 26:4,Kepada siapa kamu menyuarakan kata-kata itu? Roh siapakah yang telah keluar darimu?
JOB 26:5,"Arwah-arwah gemetar di bawah air, begitu juga semua yang hidup di dalamnya."
JOB 26:6,"Dunia orang mati telanjang di hadapan Allah, dan tempat kebinasaan tidak memiliki penutup."
JOB 26:7,Dia membentangkan utara di atas kekosongan; Dia menggantungkan bumi pada kehampaan.
JOB 26:8,"Dia mengikat air di awan-awan-Nya yang tebal, dan awan-awan itu tidak robek bagian bawahnya."
JOB 26:9,"Dia menutupi wajah bulan purnama, dan membentangkan awan-Nya di atasnya."
JOB 26:10,Dia melingkari batas permukaan air sebagai perbatasan antara terang dan gelap.
JOB 26:11,"Tiang-tiang langit gemetar, dan tercengang terhadap teguran-Nya."
JOB 26:12,"Dengan kuasa-Nya, Dia menenangkan laut; Dengan hikmat-Nya, Dia meremukkan Rahab."
JOB 26:13,"Dengan napas-Nya, langit menjadi cerah. Tangan-Nya menusuk ular yang meluncur."
JOB 26:14,"Lihatlah, semua itu hanyalah tepi-tepi jalan-Nya. Betapa lirihnya bisikan yang kita dengar dari-Nya! Akan tetapi, siapa yang dapat mengerti gemuruh kuasa-Nya?”"
JOB 27:1,"Kemudian, Ayub melanjutkan percakapannya, katanya,"
JOB 27:2,"“Demi Allah yang hidup, yang telah mengambil hak-hakku, dan Yang Mahakuasa, yang telah membuat jiwaku pahit,"
JOB 27:3,"selama napasku masih ada padaku, dan napas Allah ada dalam lubang hidungku,"
JOB 27:4,"bibirku tidak akan mengucapkan hal yang tidak benar, dan lidahku tidak akan mengucapkan kebohongan."
JOB 27:5,"Jauhlah dariku untuk mengatakan bahwa kamu benar. Hingga aku mati, aku tidak akan membuang integritasku."
JOB 27:6,"Aku memegang teguh kebenaranku, dan tidak akan membiarkannya pergi; hatiku tidak akan mencela satu hari pun dari masa hidupku."
JOB 27:7,"Biarlah musuhku menjadi seperti orang fasik, dan dia yang bangkit melawan aku menjadi seperti orang tidak benar."
JOB 27:8,"Sebab, harapan apakah yang dimiliki oleh orang tidak beriman ketika Allah membinasakannya, ketika Allah mengambil nyawanya?"
JOB 27:9,Apakah Allah akan mendengarkan jeritannya ketika kesesakan menimpanya?
JOB 27:10,Apakah dia akan bersenang-senang karena Yang Mahakuasa? Apakah dia akan berseru kepada Allah setiap waktu?
JOB 27:11,Aku akan mengajarimu tentang tangan Allah; apa pun yang ada dengan Yang Mahakuasa tidak akan kusembunyikan.
JOB 27:12,"Lihatlah, kamu semua telah melihatnya sendiri. Lalu, mengapa kamu semua berlaku tidak masuk akal?"
JOB 27:13,"Ini adalah bagian orang fasik dengan Tuhan, milik pusaka yang diterima penindas dari Yang Mahakuasa."
JOB 27:14,"Meskipun anak-anaknya bertambah banyak, itu adalah untuk pedang, dan keturunannya tidak memiliki cukup makanan."
JOB 27:15,"Mereka yang bertahan hidup akan dikubur karena wabah penyakit, dan janda-jandanya tidak akan meratapi mereka."
JOB 27:16,"Meskipun dia menimbun perak seperti debu, dan mengumpulkan pakaian seperti gundukan tanah liat,"
JOB 27:17,"dia bisa mengumpulkannya, tetapi orang benar yang akan mengenakannya, dan orang tidak bersalah akan membagi-bagikan perak itu."
JOB 27:18,"Dia membangun rumahnya seperti sarang ngengat, seperti pondok yang dibuat oleh tukang jaga."
JOB 27:19,"Dia berbaring dengan keadaan kaya, tetapi tidak akan melakukannya lagi; ketika dia membuka matanya, semuanya sudah tidak ada lagi."
JOB 27:20,Kengerian mengejarnya seperti air bah; angin badai mengangkatnya pada waktu malam.
JOB 27:21,"Angin timur menerbangkannya, dan dia lenyap; angin itu menyapunya hingga jauh dari tempatnya."
JOB 27:22,Angin itu melontarkannya tanpa belas kasihan; dia melarikan diri dengan sangat cepat dari kuasanya.
JOB 27:23,"Angin itu bertepuk tangan terhadapnya, dan menghina dia dari tempatnya.”"
JOB 28:1,"“Sesungguhnya, ada tempat penambangan perak, dan tempat emas dimurnikan."
JOB 28:2,"Besi digali dari dalam bumi, dan tembaga dilebur dari bijih."
JOB 28:3,"Manusia mengakhiri kegelapan; dia menyelidiki bijih ke batas terjauh, dalam kegelapan dan kegelapan yang kelam."
JOB 28:4,"Dia membuat terowongan jauh dari tempat manusia hidup, tempat-tempat yang dilupakan oleh para penjelajah; mereka menggantung di udara dan berayun-ayun jauh dari manusia."
JOB 28:5,"Dari tanah, keluarlah makanan, tetapi bagian bawahnya berubah muncul seperti api."
JOB 28:6,"Bebatuannya adalah tempat batu-batu safir, dan mengandung debu-debu emas."
JOB 28:7,"Tidak ada burung yang mengetahui jalan ke sana, dan mata elang tidak pernah melihatnya."
JOB 28:8,Binatang buas belum pernah menginjakkan kaki di sana; singa tidak pernah melewatinya.
JOB 28:9,"Manusia menjamahkan tangan pada batu yang keras, dan membalikkan gunung-gunung oleh akar-akar."
JOB 28:10,"Dia menggali saluran di antara gunung-gunung batu, dan matanya telah melihat segala sesuatu yang berharga."
JOB 28:11,"Dia membendung arus-arus sungai supaya mereka tidak mengalir, dan apa yang tersembunyi dibawanya kepada terang."
JOB 28:12,"Akan tetapi, di manakah hikmat ditemukan? Di manakah tempat pengertian?"
JOB 28:13,"Manusia tidak mengetahui nilainya, dan ia tidak ditemukan di negeri orang hidup."
JOB 28:14,"Tempat yang dalam berkata, ‘Ia tidak ada padaku.’ Laut pun berkata, ‘Ia tidak bersamaku.’"
JOB 28:15,"Ia tidak bisa dibeli dengan emas, dan harganya tidak bisa ditimbang dengan perak."
JOB 28:16,"Ia tidak bisa dinilai dengan emas Ofir, dengan krisopras mahal, atau dengan safir."
JOB 28:17,"Emas dan kristal tidak sebanding dengannya, dan ia tidak bisa ditukar dengan perhiasan dari emas berharga."
JOB 28:18,Tidak akan ada lagi yang menyebut batu karang dan kristal; harga hikmat jauh di atas mutiara.
JOB 28:19,"Batu topas dari Etiopia tidak dapat menyamainya, dan ia tidak bisa dinilai dengan emas murni."
JOB 28:20,"Jadi, dari mana datangnya hikmat? Di mana tempat pengertian?"
JOB 28:21,"Ia tersembunyi dari mata segala yang hidup, dan tertutup dari burung-burung di udara."
JOB 28:22,"Kehancuran dan kematian berkata, ‘Kami telah mendengar kabar angin tentangnya dengan telinga kami.’"
JOB 28:23,"Allah mengetahui jalan menuju kepadanya, dan mengetahui tempatnya."
JOB 28:24,"Sebab, Dia melihat sampai ke segala ujung bumi, dan melihat segala sesuatu yang ada di bawah langit."
JOB 28:25,"Ketika Dia memberikan berat kepada angin, dan mengukur air dengan ukuran,"
JOB 28:26,"ketika Dia membuat ketetapan bagi hujan, dan jalan bagi petir,"
JOB 28:27,"maka Dia melihat kepada hikmat, dan menyatakannya; Dia menetapkannya dan menyelidikinya."
JOB 28:28,"Lalu, Dia berkata kepada manusia, ‘Lihatlah, takut akan Tuhan, itulah hikmat; dan berbalik dari kejahatan adalah pengertian.’”"
JOB 29:1,"Kemudian, Ayub melanjutkan percakapannya, katanya,"
JOB 29:2,"“Ah, seandainya aku seperti pada bulan-bulan sebelumnya, seperti pada hari-hari ketika Allah mengawasiku,"
JOB 29:3,"ketika pelita-Nya bersinar atas kepalaku, dan dengan terang-Nya, aku berjalan melewati kegelapan."
JOB 29:4,"Saat aku ada pada hari-hari kejayaanku, ketika persahabatan karib dengan Allah menaungi tendaku,"
JOB 29:5,"ketika Yang Mahakuasa masih bersamaku, dan anak-anakku ada di sekelilingku,"
JOB 29:6,"ketika langkah-langkahku dibasuh dengan dadih, dan gunung batu mengalirkan sungai minyak bagiku."
JOB 29:7,"Ketika aku keluar ke pintu gerbang kota, dan menyiapkan tempat dudukku di alun-alun kota,"
JOB 29:8,"orang-orang muda melihatku, dan undur diri, dan orang-orang tua bangkit dan berdiri."
JOB 29:9,"Para pemimpin menahan pembicaraannya, dan menaruh tangan pada mulut mereka."
JOB 29:10,"Suara orang-orang terhormat diredam, dan lidah mereka melekat pada langit-langit mulut mereka."
JOB 29:11,"Ketika telinga mendengar, ia menyebutku diberkati, dan ketika mata melihat, ia menyetujuinya."
JOB 29:12,"Sebab, aku menyelamatkan orang miskin yang berseru minta tolong dan anak yatim yang tidak memiliki siapa pun untuk membantunya."
JOB 29:13,"Berkat dari orang yang hampir binasa datang kepadaku, dan aku membuat hati para janda bernyanyi karena sukacita."
JOB 29:14,"Aku mengenakan kebenaran, dan ia dipakaikan kepadaku; keadilanku seperti sebuah jubah dan serban."
JOB 29:15,"Aku menjadi mata bagi yang buta, dan kaki bagi yang timpang."
JOB 29:16,"Aku menjadi ayah bagi yang melarat, dan aku menyelidiki perkara dari orang yang tidak aku kenal."
JOB 29:17,"Aku mematahkan gigi taring orang fasik, dan membuatnya melepaskan mangsanya dari giginya."
JOB 29:18,"Lalu, aku berpikir, ‘Aku akan mati di dalam sarangku, dan aku akan memperbanyak hari-hariku seperti pasir."
JOB 29:19,"Akar-akarku menjalar ke air, dengan embun di atas cabang-cabangku sepanjang malam."
JOB 29:20,"Kemuliaanku segar bersamaku, dan busurku selalu diperbarui di tanganku.’"
JOB 29:21,"Orang-orang mendengarkan aku, dan menunggu dengan diam kepada nasihatku."
JOB 29:22,"Setelah aku berbicara, mereka tidak berbicara lagi; perkataanku jatuh ke atas mereka."
JOB 29:23,"Mereka menantikan aku seperti menantikan hujan, dan mereka membuka mulut mereka seperti menadah hujan akhir musim."
JOB 29:24,"Jika aku tersenyum kepada mereka saat mereka tidak memiliki keyakinan, cahaya wajahku tidak mereka tolak."
JOB 29:25,"Aku memilih jalan mereka, dan duduk sebagai pemimpin; aku hidup seperti raja di antara pasukan-pasukannya, layaknya orang yang menghibur orang yang berduka.”"
JOB 30:1,"“Namun, sekarang mereka menertawakanku, mereka yang lebih muda daripada aku, yang ayahnya kupandang remeh bahkan untuk ditempatkan bersama anjing-anjing penggembala kawanan ternakku."
JOB 30:2,"Apa yang bisa aku dapatkan dari kekuatan tangan-tangan mereka, orang-orang yang kekuatannya telah lenyap itu?"
JOB 30:3,"Melalui keinginan dan rasa lapar yang kuat, mereka menggerogoti tanah yang kering pada malam hari, tanah yang tandus dan sunyi;"
JOB 30:4,"mereka memetik tanaman menjalar dan daun dari semak-semak, dan akar pohon arar adalah makanannya."
JOB 30:5,Mereka diusir dari kumpulan orang banyak; orang-orang meneriaki mereka seperti pencuri
JOB 30:6,"sehingga mereka harus tinggal di lembah-lembah mengerikan, di dalam lubang-lubang bumi dan gunung-gunung batu."
JOB 30:7,Mereka meringkik di antara semak-semak; Mereka berkumpul bersama di bawah jelatang.
JOB 30:8,"Mereka itu anak-anak orang-orang bodoh dan tidak bernama, dan diusir keluar dari negeri mereka."
JOB 30:9,"Sekarang, aku telah menjadi lagu ejekan mereka; aku telah menjadi buah bibir bagi mereka."
JOB 30:10,Mereka membenci aku; mereka menjauh dariku; mereka tidak ragu-ragu meludah di depanku.
JOB 30:11,"Karena Allah telah melepaskan tali busurku dan merendahkan aku, mereka juga melemparkan tali kekang di hadapanku."
JOB 30:12,"Di sebelah kananku, gerombolan pengacau bangkit. Mereka menyingkirkan kakiku, dan membangun jalan kehancuran melawan aku."
JOB 30:13,"Mereka merusak jalanku, mendukung malapetakaku, tidak perlu seorang pun membantu mereka."
JOB 30:14,"Seperti melewati tembok yang terbelah, mereka datang; di tengah reruntuhan, mereka menerjang."
JOB 30:15,Kengerian berbalik kepadaku. Mereka mengejar kehormatanku seperti angin; kemakmuranku lenyap seperti awan.
JOB 30:16,"Sekarang, jiwaku dicurahkan dalam diriku; hari-hari penderitaan telah mencengkeram aku."
JOB 30:17,"Malam menusuk tulang-tulangku, dan rasa sakit menggerogoti aku tanpa henti."
JOB 30:18,"Dengan kekuatan yang besar, pakaianku robek; dia mencengkeramku seperti kerah jubahku."
JOB 30:19,"Allah melemparkanku ke dalam lumpur, dan aku menjadi seperti abu dan debu."
JOB 30:20,"Aku berseru minta tolong kepada-Mu, tetapi Engkau tidak menjawabku. Aku berdiri, tetapi Engkau hanya memandangku."
JOB 30:21,"Engkau berubah menjadi kejam terhadapku; dengan kekuatan tangan-Mu, Engkau menganiaya aku."
JOB 30:22,"Engkau mengangkatku ke atas angin, dan membuatku mengendarainya; Engkau melemparkanku di tengah amukan badai."
JOB 30:23,"Sebab, aku tahu bahwa Engkau akan membawaku kepada kematian dan ke tempat yang telah ditentukan bagi semua yang hidup."
JOB 30:24,"Sesungguhnya, Dia tidak akan mengulurkan tangan-Nya kepada tumpukan reruntuhan jika mereka berseru ketika Dia menghancurkannya."
JOB 30:25,Tidakkah aku menangis bagi dia yang mengalami hari-hari yang berat? Tidakkah jiwaku berduka bagi orang miskin?
JOB 30:26,"Namun, ketika aku berharap akan hal yang baik, kejahatanlah yang datang; ketika aku menantikan terang, kegelapanlah yang datang."
JOB 30:27,"Lubuk hatiku bergelora, dan tidak pernah bisa diam; hari-hari penderitaan mendatangiku."
JOB 30:28,"Aku berjalan dengan kulit menghitam, tetapi bukan oleh matahari; aku berdiri di tengah perkumpulan untuk memohon pertolongan."
JOB 30:29,Aku adalah saudara dari naga-naga laut dan teman para burung unta.
JOB 30:30,"Kulitku berubah menjadi hitam, dan mengelupas dari tubuhku, dan tulang-tulangku terbakar karena demam."
JOB 30:31,"Kecapiku diubah menjadi ratapan, dan serulingku menjadi suara dari mereka yang menangis.”"
JOB 31:1,“Aku telah membuat perjanjian dengan mataku. Bagaimana mungkin aku memandang anak dara?
JOB 31:2,"Apa yang akan menjadi bagianku dari Allah yang di atas, atau milik pusakaku dari Yang Mahakuasa di tempat tinggi?"
JOB 31:3,"Bukankah malapetaka bagi orang tidak benar, dan bencana bagi pekerja kejahatan?"
JOB 31:4,"Tidakkah Dia melihat jalan-jalanku, dan jumlah semua langkahku?"
JOB 31:5,"Jika aku telah berjalan dalam kebohongan, dan kakiku terburu-buru membohongi,"
JOB 31:6,"biarlah aku ditimbang dengan timbangan yang benar, dan Allah akan mengetahui integritasku."
JOB 31:7,"Jika langkah-langkahku telah menyimpang dari jalan, dan hatiku mengikuti mataku, atau jika ada cela yang melekat pada tanganku,"
JOB 31:8,"biarlah aku menabur, dan yang lain makan, ya biarlah tanaman-tanaman yang aku tanam tercabut akar-akarnya."
JOB 31:9,"Jika hatiku telah dipikat oleh seorang perempuan, atau jika aku telah mengintai di pintu tetanggaku,"
JOB 31:10,"biarlah istriku menggiling bagi orang lain, dan biarlah laki-laki lain membungkuk di atasnya."
JOB 31:11,"Sebab, ini adalah kejahatan yang keji, itu adalah pelanggaran yang harus dihukum oleh hakim."
JOB 31:12,"Sebab, ini adalah api yang menghanguskan sampai ke tempat kehancuran, dan ia akan melahap semua panenanku sampai ke akar-akarnya."
JOB 31:13,"Jika aku telah menolak hak pelayanku laki-laki atau pelayanku perempuan ketika mereka mengeluh terhadapku,"
JOB 31:14,"apa yang akan aku lakukan ketika Allah mengecam? Ketika Dia memanggilku, apa yang harus aku jawab kepada-Nya?"
JOB 31:15,"Bukankah Allah yang menjadikan aku dalam kandungan, juga menjadikan dia? Bukankah Dia yang membentuk kita dalam kandungan?"
JOB 31:16,"Jika aku telah menghalangi apa pun yang diinginkan oleh orang miskin, atau menyebabkan mata janda-janda menjadi lemah,"
JOB 31:17,"jika aku telah makan potongan rotiku seorang diri, dan anak yatim tidak ikut memakannya,"
JOB 31:18,"karena sejak masa mudaku, aku membesarkan anak yatim seperti seorang ayah, dan sejak dari kandungan ibuku, aku telah menuntun janda,"
JOB 31:19,"jika aku pernah melihat orang binasa karena kekurangan pakaian, atau orang miskin tanpa selimut,"
JOB 31:20,"jika pinggangnya tidak memberkati aku karena dirinya sudah dihangatkan oleh potongan bulu dombaku,"
JOB 31:21,"jika aku telah mengangkat tanganku terhadap anak yatim, karena aku melihat pertolonganku ada di pintu gerbang,"
JOB 31:22,"biarlah tulang belikatku lepas dari bahuku, dan lenganku dipatahkan dari persendiannya."
JOB 31:23,"Sebab, kesengsaraan dari Allah adalah kengerian bagiku, dan karena kebesaran-Nya, aku tidak sanggup melakukan apa pun."
JOB 31:24,"Jika aku meletakkan pengharapanku pada emas, atau menyebut emas murni, ‘Kamu adalah kepercayaanku,’"
