verse,source_text,target_text,pred_target_text
GEN 31:12,"Dia berkata, ‘Sekarang, angkatlah matamu dan lihatlah bahwa kambing-kambing jantan yang sedang kawin itu adalah yang bergaris-garis, berbintik-bintik, dan bertutul karena Aku telah melihat semua yang dilakukan Laban terhadapmu.","Ka na lii, ‘Ladhe ku laa! Badha mone dhu paleo sèra, dhodhoka dhu karata dènge katèdꞌa di. Jaꞌa ka adꞌu sèra sa, lula Jaꞌa dhu kèdhi le, ngaa dhu Laban tao mi dedha èu.","Hèia Ama Lamatua dhaa, peka na, Sèmi neꞌe. Jaꞌa ladhe kèdhi le kahibꞌi-kalèbho dhu tao pesta kabꞌi ne. Rèngu se dhu rèu rai, dhu karaka, dènge dhu pèdꞌu rai. Jaꞌa kèdhi le tatao Laban mi dedha èu."
GEN 31:13,"Akulah Allah yang di Betel, tempat kamu mencurahkan minyak pada sebuah tugu, dan di sana kamu membuat suatu sumpah kepada-Ku. Sekarang, bangkitlah, tinggalkan tanah ini, dan kembalilah ke tanah kelahiranmu.’”","Jaꞌa ne, Ama Lamatua, dhu padꞌelo iisi mi èu ètu Betel èèna. Ètu era nèi, èu patitu hadhu, ka mu bhori èi mènyi ètu dedha na, ka èu sogo-tagu Jaꞌa. Ka èu paꞌèki lii pajaji dènge Jaꞌa ètu nèi. De kèdꞌi ka, tèke eele ka rai neꞌe ne, lamu ka asa kabarai ina-ama èu.’ ”","Uru èèna, èu sabꞌa ètu dꞌara rae Bethel. Ètu era neꞌe kahèi, èu pasuti èi lèngi mi dedha tugu èci, sèna ka tao tadha dhu dedha risi. Ètu èèna kahèi, èu paꞌèki dènge Jaꞌa, peka na, Kèdꞌi ka! Tèke eele rai neꞌe, ho lèpa ka asa rai èu! "
GEN 31:14,"Rahel dan Lea berkata kepada Yakub, “Apakah masih ada bagian atau warisan bagi kami dalam rumah ayah kami?","Hèia Rahel dènge Lea bꞌala lii na, aku rèngu na, “Laꞌa ma! Jiꞌi dènge heka pusaka ngaa-ngaa nèti ama jiꞌi Laban.","Hèia Rahel dènge Lea karèi Yakob, aku rèngu na, Ama, ee! Jiꞌi dua mi se abhu era pusaka èci era, dhu bèli-camèdꞌa jꞌajꞌi mi pusaka ama jiꞌi, do? Aadꞌo, sina ma?"
GEN 31:15,"Bukankah kami ini dianggapnya orang asing? Sebab, dia telah menjual kami dan telah menghabiskan uang kami itu.","Nèbhu nare sange neꞌe, mone heka ne tao jiꞌi sèmi dhèu leo kara sa. Na pahie eele le jiꞌi se. Ka naꞌe aaꞌi le kabꞌua-kadheli jiꞌi se.","Baku pangee, na, jiꞌi dhèu leo kara, dhu nèngu tadhe boe jiꞌi. Te nèngu ka dhu pahie eele jiꞌi, sèna ka jꞌajꞌi unu na."
GEN 31:16,"Karena itu, segala kekayaan yang diambil Allah dari ayah kami adalah milik kami dan anak-anak kami. Sekarang, lakukanlah apa pun yang dikatakan Allah kepadamu.”","De mèdha-panyau dhu Ama Lamatua nare sèra nèti ama jiꞌi Laban, aaꞌi-aaꞌi sèra jꞌajꞌi le unu èdhi dènge ana-ana èdhi se. De ladhe aku Lamatua tasa mera mia, teꞌa dhoka madhutu di!”","Ama Lamatua hagꞌe nare mèdha-panyau bèi-baki jiꞌi, sèna ka jꞌajꞌi mi unu jiꞌi dènge ana-èpu jiꞌi kahèi. De jiꞌi manèngi ho Ama Lamatua tao madhutu ngaa dhu Na pua jiꞌi tao."
GEN 31:17-18,"Lalu, Yakub bersiap dan menaikkan anak-anaknya dan istri-istrinya ke atas unta. Dia membawa seluruh kawanan ternaknya, yaitu kawanan ternak yang diperolehnya di Padan-Aram, dan segala harta benda yang dikumpulkannya untuk pergi kepada Ishak, ayahnya, di tanah Kanaan.","Èle èèna ka, Yakob lalau mèdha-panyau na. Hèia na pacaꞌe ana-dhèu èmu na asa dedha onta lasi, aa na eo nèti badha-manu na aaꞌi-aaꞌi, dènge mèdha-panyau dhu na abhu ètu Padan Aram, ho lasi asa rai Kanaꞌan.","Hèia Yakob sadia nare badha. Na dedꞌe ana-ana dènge dhèu èmu na, ho caꞌe asa dedha badha onta èci, nuka sèmi badha dhu na abhu ètu rai Padan-Aram. Nèti èèna ka, nèti dènge mèdha-panyau na aaꞌi-aaꞌi, dhu na abhu ho lasi hia ama na Isak ètu rai Kanaꞌan."
GEN 31:19,"Ketika Laban pergi untuk mengguntingi bulu domba-dombanya, Rahel mencuri terafim ayahnya.","Lodꞌo èèna, Laban dhu laꞌe gꞌute rèu kahibꞌi-kalèbho na. Ka Rahel manaꞌu nare patung mèdha sogo-tagu ama na.","Lodꞌo èèna, Laban neo gꞌute rèu kahibꞌi-kalèbho na. Te ngaa ropa Rahel dꞌai hèbꞌa oka, na manaꞌu doi iia ama na."
GEN 31:20,"Yakub diam-diam pergi di luar kesadaran Laban, orang Aram itu, dengan tidak memberitahukan kepadanya bahwa dia melarikan diri.",Aa Yakob si lasi palangu boe lii dènge toꞌo na.,"Hèia Yakob kèdꞌi titu, te ngaa Laban neꞌa boe. Nèngu ne, dhèu Aram. Te ngaa Yakob peka boe dènge ne, na, Jaꞌa rai le!"
GEN 31:21,"Jadi, dia melarikan diri dengan segala yang dimilikinya. Dia berangkat, dan menyeberangi sungai, dan mengarahkan pandangannya ke arah pegunungan Gilead.","Na bau nèti aaꞌi mèdha-panyau na, ka ra kako pamèri-mèri, lasi re loko Efrat, asa ledhe Gilead.","Ropa na tadèngi nare sèmi èèna, hèia na rai dènge mèdha-panyau na aaꞌi-aaꞌi. Ka laꞌe asa cabèka loko, hèia na ladhe asa ledhe-ledhe ètu propensi Gilead."
GEN 31:22,"Pada hari yang ketiga, dikabarkanlah hal ini kepada Laban bahwa Yakub telah melarikan diri.","Rarai Yakob si èèna dꞌai tèlu lodꞌo ku, heka Laban neꞌa kèna.","Ka asa camèdꞌa èèna, dhèu peka dènge Laban, aku rèngu na, Yakob rai le!"
GEN 31:23,"Jadi, dia mengumpulkan saudara-saudaranya dan mengejar Yakub selama tujuh hari, sampai mereka dapat menyusulnya di pegunungan Gilead.","Hèia Laban oru nare ka dhèu-dhèu na, lasi bate Yakob si. Dꞌai pidhu lodꞌo ku, heka ra paraga dènge si ètu ledhe Gilead.","Ka na paroa nare aꞌari na, lasi tenge Yakob dꞌai pidhu lodꞌo. Ra kako re ledhe-ledhe ètu propensi Gilead, sèna ka jꞌajꞌi tadha, na, Yakob dhu tareꞌa-reꞌa dhèu rai kara."
GEN 31:24,"Malam itu Allah datang kepada Laban, orang Aram itu, dalam mimpi dan berkata kepadanya, “Berhati-hatilah, jangan katakan apa pun kepada Yakub, entah itu baik atau buruk!”","Ka dꞌara mèda èèna, Lamatua padꞌelo iisi Na mi Laban ètu dꞌara nii. Na peka na, “Laban! Ladhe èu padhai lii dènge Yakob, jꞌaga paie hèbꞌa èu na.”","Mèda èèna kahèi, Ama Lamatua padꞌelo dꞌara nii, ka Na peka dènge Laban, dhèu Aram èèna, aku Nèngu na, Sanèdꞌe, ee! Èu baku peka ngaa-ngaa dènge Yakob! Te èèna beꞌa, do karehe!"
GEN 31:25,"Laban pun menyusul Yakub. Ketika Yakub memasang tendanya di pegunungan itu, Laban dan saudara-saudaranya pun memasang tendanya di pegunungan Gilead.","Mèda èèna, Yakob si dhu patitu paleo ètu ledhe Gilead. Aa Laban si patitu unu ra kajꞌèu boe nèti era èèna kahèi.",Hèia Laban laꞌe tenge Yakob. Ka Yakob laꞌe tenge si ètu ledhe-ledhe ètu propensi Gilead.
GEN 31:26,"Laban berkata kepada Yakub, “Apa yang kaulakukan ini dengan pergi diam-diam di luar kesadaranku dan membawa anak-anak perempuanku seperti orang yang ditawan dengan pedang?","Èle ka, Laban mai paraga dènge Yakob. Hèia na lii, aku nèngu na, “Nga tao ka, èu rai mèti ana bhèni jaꞌa se, dènge boe lii ugu-geꞌe sa hèi? Mu tao si sèmi dhèu dhu èu segi ètu dꞌara papara-pakèjꞌi.","Ropa tadèngi nare lii lolo Yakob, hèia Laban karèi Yakob, aku nèngu na, Wee! Nga tao ka èu pahuni jaꞌa? Jaꞌa keꞌa boe ngaa-ngaa ne! Te èu neo kèpe ana bhèni jaꞌa, nuka sèmi dhèu dhu ra kèpe dènge samala!"
GEN 31:27,"Mengapa kamu melarikan diri dan pergi dariku secara diam-diam, dan tidak mengatakannya kepadaku supaya aku dapat melepasmu dengan sukacita diiringi nyanyian dengan tamborin dan harpa?","Èu ne adꞌa aadꞌo, palangu boe sa hèi dènge jaꞌa! Ladhe èu peka dènge jaꞌa beꞌa-beꞌa, ele boe jaꞌa tao sisi-kau, ho taꞌa-tinu boko-boko, ho lere miu dènge lii sodꞌa, heka jiꞌi patabuli miu kèna.","Nga tao ka miu pahuni-pahuni tèke eele jaꞌa? Nga tao ka miu moꞌo boe peka dènge jaꞌa, na, jaꞌa bisa patabuli miu dènge dꞌara karejꞌe-karae, ropa jaꞌa sodꞌa dènge miu ètu dꞌara lii sodꞌa? Ladhe sèmi èèna, na, jaꞌa tao lii sodꞌa dènge karejꞌe-karae, ho sodꞌa dènge karejꞌe-karae."
GEN 31:28,"Kamu bahkan tidak memberiku kesempatan untuk mencium cucu-cucuku dan anak-anak perempuanku? Kali ini, kamu sudah bertindak bodoh.","Sasala èu èci hari ka, èu hia boe jaꞌa uu ana-èpu jaꞌa hèi. Tatao èu ne goa titu kèna!","Miu soro tèke boe jaꞌa, sèna ka uu ana-èpu jaꞌa, do? Aadꞌo, sina ma! Miu goa titu kèna!"
GEN 31:29,"Ada kuasa dalam tanganku untuk berbuat jahat terhadapmu, tetapi tadi malam, Allah ayahmu berkata kepadaku, ‘Berhati-hatilah, jangan katakan apa pun kepada Yakub, entah itu baik atau buruk!’","Carui boe, ladhe jaꞌa ne neo pajꞌèra èu! Te ngaa malo-malo ka mèda-mèda na, Ama Lamatua dhu ama mu sogo-tagu èèna, kai jaꞌa peka na, ladhe jaꞌa padhai lii dènge èu, jaꞌa hudꞌi jꞌaga paie-iie ku hèbꞌa jaꞌa.","Jaꞌa dènge koasa ho neo pajꞌèra èu. Te ngaa mèda deo na, Ama Lamatua hia paredha mi jaꞌa, peka na, Sanèdꞌe, ee! Èu baku peka dènge Yakob ngaa-ngaa, sèna ka jꞌajꞌi dhèu beꞌa do bhelu. "
GEN 31:30,"Sekarang, memang kamu benar-benar telah pergi karena kamu sangat merindukan rumah ayahmu, tetapi mengapa kamu mencuri ilah-ilahku?”","Mema, jaꞌa dhu keꞌa le, èu pakèdꞌi lula èu dhu neo le lèpa. Te ngaa tasamia ka, èu manaꞌu mèti patung mèdha sogo-tagu jaꞌa?”","Limuri ne, èu neo ae le mèdha sogo-tagu ama mu. Te ngaa tasamia ka èu manaꞌu mèdha sogo-tagu jaꞌa sèra?"
GEN 31:31,"Yakub menjawab dan berkata kepada Laban, “Sebab, aku takut. Aku pikir, jangan-jangan engkau akan merebut anak-anakmu dariku.","Hèia Yakob bꞌala, aku nèngu na, “Toꞌo baku nasa ku dènge jaꞌa! Jaꞌa pakèdꞌi mau-mau èèna, lula jaꞌa mage dhoka moꞌo boe jaꞌa kèti ana-ana se!”","Hèia Yakob bꞌala, aku nèngu na, Jaꞌa madhaꞌu. Mage dhoka èu parame rare ana mu nèti jaꞌa."
GEN 31:32,"Namun, pada siapa pun engkau menemukan ilah-ilahmu itu, dia tidak akan hidup lagi. Di hadapan saudara-saudara kita, periksalah milikmu, apakah ada padaku dan ambillah itu untukmu.” Yakub tidak tahu bahwa Rahellah yang mencurinya.","Te ngaa Yakob dhu neꞌa nare boe, na dhèu èmu na Rahel ka dhu manaꞌu nèti. Ka na lii, aku nèngu na, “Toꞌo! Mèdha sogo-tagu èèna, mu tenge ne! Ladhe mèdhi ètu cee, huku pamadhe ne. Parisa aaꞌi mèu-mèu. Ladhe abhu kahèi pusaka toꞌo dhu leo, more aaꞌi si. Hudꞌi laa, dhèu seꞌe se jꞌajꞌi sakasii.”","Te ngaa èu hudꞌi tenge ku mèdha sogo-tagu èu èci. Ladhe èu paraga dènge dhèu èci, na, nèngu madhe. De èu hudꞌi tenge ku mèdha sogo-tagu èu ètu madha aꞌari èu sèra. Ladhe èu mèdhi mèdha sogo-tagu èu, na, èu mèti hari. Te ngaa Yakob neꞌa boe, na, Rahel ka dhu manaꞌu mèdha sogo-tagu na."
GEN 31:33,"Lalu, masuklah Laban ke dalam tenda Yakub, dan tenda Lea, dan tenda kedua hambanya, tetapi dia tidak menemukannya. Kemudian, dia keluar dari tenda Lea dan masuk ke dalam tenda Rahel.","Hèia Laban laꞌe parisa ka asa dꞌara paleo se èci-èci. Na laꞌe uru asa dꞌara paleo Yakob. Èle ka, laꞌe asa dꞌara paleo Lea. Èle ka, laꞌe asa dꞌara paleo ènu se dua ra. Te ngaa abhu boe ngaa-ngaa. Paleo Rahel limuri tèka.","Hèia Laban laꞌe dꞌai dꞌara paleo Yakob, dènge paleo Lea, aa paleo ka dua nèti dhèu sabꞌa na. Te ngaa na abhu boe paleo èci sa. Ka na kalua nèti dꞌara paleo Lea, laꞌe asa dꞌara paleo Rahel."
GEN 31:34,"Rahel telah mengambil terafim itu dan memasukannya ke dalam pelana unta, lalu dia duduk di atasnya. Laban menggeledah seluruh tenda, tetapi dia tidak menemukannya.","Te ngaa Rahel dhu huni le mèdha sogo-tagu sèra ètu dꞌara lalaka onta. Ka na madhèdi ètu dedha. Dꞌai dꞌara paleo ne, Laban tenge paie-iie, te ngaa na rage boe.","Hèia Rahel nedhe nèti mèdha èèna, laꞌe pamaso asa dꞌara boaraka badha onta èci, ka na manyaꞌe. Laban laꞌe patangi-tenge paꞌabhe dꞌara paleo èèna, te ngaa abhu boe ngaa èci sa."
GEN 31:35,"Rahel berkata kepada ayahnya, “Tuanku, janganlah marah terhadapku. Aku tidak sanggup berdiri di hadapanmu karena hal yang biasa bagi perempuan sedang terjadi atasku.” Laban mencari, tetapi dia tidak menemukan terafim itu.","Hèia Rahel peka dènge ama na, aku nèngu na, “Ama mage mu nasa kahèi. Te jaꞌa bisa boe titu, lula jaꞌa abhu hèru.” Masi ka sèmi èèna, Laban tenge taruu, te ngaa abhu boe mèdha sogo-tagu sèra.","Te ngaa Rahel lii dènge ama na, aku nèngu na, Ama baku nasa dènge jaꞌa! Jaꞌa bisa boe titu ètu madha ama! Te jaꞌa jꞌajꞌi sèmi dhèu bhèni dhu tema jꞌajꞌi sèmi neꞌe ne. Hèia Laban patangi-tenge mèdha èèna, te ngaa abhu boe."
GEN 31:36,"Yakub menjadi marah dan bertengkar dengan Laban. Yakub berkata kepada Laban, “Apa pelanggaranku? Apa dosaku sampai engkau mengejarku segigih ini?","Ka Yakob nasa, hèia na pajèka dènge Laban, aku nèngu na, “Jaꞌa ne tao bhelu ngaa mi toꞌo? Ka toꞌo mai bate jaꞌa, sèmi dhu jaꞌa ne, dhèu bhelu-katubꞌa sa!","Ropa Yakob tadèngi lii neꞌe, hèia na nasa titu kèna. Ka na pabꞌala dènge Laban, aku nèngu na, Jaꞌa tao sala ngaa? Jaꞌa tao sala ngaa, ka èu mai neo tenge jaꞌa?"
GEN 31:37,"Ketika engkau menggeledah semua barangku, apakah engkau menemukan semua barang rumahmu? Letakkanlah itu di sini, di hadapan saudara-saudaraku dan saudara-saudaramu supaya mereka dapat memutuskannya di antara kita berdua.","Mèdha-panyau jaꞌa, toꞌo cebꞌe eele si. De mu abhu ngaa? More ka mai tèke mi madha ne, sèna ka aaꞌi-aaꞌi ti tèdhi. Aa hudꞌi laa, dhèu seꞌe ka dhu pamaꞌète mèdha èèna unu cee.","Èu laꞌe tenge-tenge mèdha-panyau jaꞌa ètu dꞌara èmu èu, do? Abhu, do aadꞌo? Pangee ku laa! Pangee ku laa! De tèke eele ku mèdha-panyau ètu neꞌe, sèna ka jiꞌi dua mi bisa paraga dènge rèngu."
GEN 31:38,"Selama dua puluh tahun aku bersamamu, domba-domba betina dan kambing-kambing betinamu tidak pernah keguguran dan aku juga tidak memakan domba-domba jantan dari kawanan kambing dombamu.","Dua nguru tèu kèna, jaꞌa sabꞌa kuli mi toꞌo. Lodꞌo jaꞌa madhenga badha-manu toꞌo, ciꞌu sa legu boe. Aa kuꞌa kèdhi boe ciꞌu sa hèi!","Dua nguru tèu kèna, Jaꞌa bera-bera dènge miu. Kahibꞌi-kalèbho miu sèra, kako sala jꞌara. Kahibꞌi-kalèbho miu sèra, kako sala jꞌara kahèi. Jaꞌa kuꞌa boe kahibꞌi-kalèbho miu sèra."
GEN 31:39,"Yang dicabik-cabik oleh binatang buas tidak kubawa kepadamu, aku sendiri yang menggantinya. Yang dicuri pada waktu siang atau malam pun, engkau tuntut dari tanganku.","Ladhe badha hui-hahi hui, kadhi pamadhe badha toꞌo ciꞌu, jaꞌa peka boe, te ngaa jaꞌa gati. Aa ladhe dhèu manaꞌu, toꞌo pua jaꞌa gati, masi ka jaꞌa sala boe.","Ladhe dhèu manaꞌu rare mèdha ra, jaꞌa kèti boe mai hia èu. Te ngaa ladhe dhèu manaꞌu rèti mèdha ra, na, jaꞌa ka dhu gati eele. Ladhe dhèu manaꞌu rèti mèdha ra, na, èu manaꞌu nèti kacui-aai jaꞌa, masi ka mèu do mèu."
GEN 31:40,"Aku ini, dilahap oleh panas pada siang hari dan oleh dingin pada malam hari. Tidur pun menjauh dari mataku.","Ladhe re mèu, madha lodꞌo ai pamango jaꞌa. Aa ladhe mèda, jaꞌa maringi rigꞌi-rigꞌi. Jaꞌa pasaruru boe ciki sa, toke mèu rai, lula madhenge badha-manu toꞌo.","Ladhe re mèu, jaꞌa kèdꞌi titu. Aa ladhe re mèda, pacuhi. Nèbhu boe ka, jaꞌa bhèjꞌi heka."
GEN 31:41,"Selama dua puluh tahun aku berada di rumahmu: Aku bekerja padamu selama empat belas tahun untuk dua anak perempuanmu dan enam tahun untuk ternakmu. Selama itu, engkau mengubah upahku sebanyak sepuluh kali.","Mema tareꞌa, dua nguru tèu èèna! Jaꞌa sabꞌa canguru èpa tèu, sèna ka abhu ana bhèni toꞌo, dhèu dua se. Ka jaꞌa sabꞌa hari èna tèu, sèna ka jaꞌa unu badha-manu seꞌe. Jꞌajꞌi kuli nèbhu nare sange èèna, te ngaa toꞌo pakura rui-jꞌajꞌèra jaꞌa dꞌai canguru hari.","Pangee ku laa. Jaꞌa sabꞌa ètu dꞌara èmu ama dꞌai dua nguru tèu kèna. Jaꞌa sabꞌa canguru èpa tèu, ho ladhe-leru ana bhèni ama dhèu dua. Aa èna tèu, ho ladhe-leru kahibꞌi-kalèbho ama. Te ngaa èu core eele gaji jaꞌa canguru hari, toke dꞌai èle tèu."
GEN 31:42,"Seandainya Allah ayahku, yaitu Allah Abraham, Yang Ditakuti oleh Ishak, tidak menyertaiku, tentu engkau sudah membiarkanku pergi dengan tangan kosong. Allah telah memperhatikan kesusahan dan kerja keras tanganku sehingga Dia menegurmu tadi malam.”","Malo-malo ka, dènge Ama Lamatua, dhu baki ku Abraham, dènge ama ku Isak, dhu sogo-tagu Ne. Ladhe Na leru boe jaꞌa ne, ele boe toꞌo hia jaꞌa lèpa dènge ai hua daꞌu-daꞌu. Te ngaa Ama Lamatua dhu paꞌabhe boe musi madha Na mi jꞌajꞌèra jaꞌa, aa Na tao madha-dhilu mi sasabꞌa-laꞌa jaꞌa aaꞌi-aaꞌi. Nèti èèna ka, mèda deo na, Na mai kai toꞌo, sèna ka baku lii sakaa dènge jaꞌa.”","Jaꞌa tadèngi le jꞌajꞌèra jaꞌa, dènge jꞌajꞌèra dhu jaꞌa sabꞌa bia. Nèti èèna ka, Ama Lamatua huku èu mèda deo na. Te Ama Lamatua neꞌa le jꞌajꞌèra jaꞌa ne. Nèti èèna ka, dꞌara mèda neꞌe kahèi, Na huku èu. De ladhe Ama Lamatua sama-sama dènge Ama Lamatua nèti baki jaꞌa Abraham, dhu Isak madhaꞌu dènge ne, tatu èu soro tèke jaꞌa madhutu boe Nèngu."
GEN 31:43,"Laban menjawab dan berkata kepada Yakub, “Anak-anak perempuan ini adalah anakku, anak-anak itu adalah cucuku, kawanan kambing domba itu adalah kawananku, dan segala yang kaulihat adalah milikku. Namun, apa yang dapat aku lakukan hari ini untuk anak-anak perempuanku atau untuk anak-anak yang telah mereka lahirkan?","Ropa nanene nare lii padhai Yakob, ka Laban dhaa, aku nèngu na, “Sèmi neꞌe! Bhèni dua se, ana jaꞌa. Ana dhu ra matana se, aaꞌi-aaꞌi ra èpu jaꞌa. Badha-manu aaꞌi-aaꞌi se, unu jaꞌa. Aaꞌi-aaꞌi dhu èu ladhe mèdhi ètu seꞌe se, unu jaꞌa. Te ngaa jaꞌa neo tao si, tasamia? Jaꞌa bisa boe magee si.","Hèia Laban karèi Yakob, aku nèngu na, Ana-ana nèti bhèni ne, ana jaꞌa. Ana-ana dhu ana iiki se, ana-èpu jaꞌa kahèi. Kahibꞌi-kalèbho se, kahibꞌi-kalèbho jaꞌa kahèi. Aa aaꞌi-aaꞌi dhu unu èu, unu jaꞌa kahèi. Te ngaa limuri ne, jaꞌa bisa tao ngaa hari hia ana niki jaꞌa, do, hia ana-ana dhu rèngu nara iisi?"
GEN 31:44,"Oleh sebab itu, mari kita membuat perjanjian, antara aku dan kamu. Biarlah ini menjadi saksi antara aku dan kamu.”","De beꞌa risi, èdhi dua ti paꞌèki lii pajaji. Sèna ka lii pajaji èèna ka dhu èki èdhi dua ti.”","De mai ho èdhi paꞌèki lii pajaji èci. Hudꞌi laa sèmi neꞌe ne jꞌajꞌi mi tadha, peka na, lii pajaji èèna lèke tareꞌa."
GEN 31:45,"Lalu, Yakub mengambil sebongkah batu dan didirikannya menjadi sebuah tugu.","Hèia Yakob nare ka hadhu aae cue, na patitu ètu èèna, sèna ka jꞌajꞌi mi tadha.","Hèia Yakob nare hadhu cue, ka na patitu ho jꞌajꞌi tugu sogo-tagu."
GEN 31:46,"Yakub berkata kepada saudara-saudaranya, “Kumpulkanlah batu-batu.” Lalu, mereka mengambil batu-batu dan membuat satu tumpukan. Setelah itu, mereka makan di sana, di dekat tumpukan itu.","Hèia Yakob pua dhèu sabꞌa na, lasi udhu hadhu. Ka ra madhèdi raꞌa-rinu ètu era èèna, padètu dènge hadhu sèra.","Hèia Yakob pua aꞌari na, aku nèngu na, Pakaboko mere hadhu ae-ae sèra! Ka rare hadhu se, ka ra tao hadhu padhèdi cue. Ka ra ra raꞌa-rinu ètu èèna."
GEN 31:47,"Laban menamai tempat itu Yegar-Sahaduta. Namun, Yakub menamainya Galed.","Hèia Laban pangare hadhu udhu sèra, Yegar Sahaduta. Te ngaa Yakob pangare na, Galeed.","Hèia Laban pangare era èèna, Yegar-Sahaduta. Te ngaa Yakob pangare era ne, Galed."
GEN 31:48,"Laban berkata, “Tumpukan batu ini adalah saksi antara aku dan kamu pada hari ini.” Itu sebabnya, Yakub menyebut tempat itu Galed,","Ka Laban padhai lii, aku nèngu na, “Hadhu udhu se, jꞌajꞌi sakasii mi èdhi dua ti.” Nèti èèna ka, era èèna ngara na, Galeed.","Hèia Yakob peka, aku nèngu na, Èmu neꞌe ne, tadha dhu peka na, nèti hadhu deo neꞌe ne, èdhi dua ti tao tadha. Nèti èèna ka, Yakob pangare era èèna, Galed."
GEN 31:49,"atau Mizpa, sebab kata Laban, “Biarlah TUHAN mengawasi kau dan aku, ketika kita tidak saling melihat.","Laban pangare kahèi era èèna, Mispa (dhu sasoa na ‘era jꞌaga dhu dedha’), lula na peka na, “Pe èèna na, LAMATUA ka dhu jꞌaga èdhi dua ti, ho masi ka dua ti pakajꞌèu, baku kako eele lii pajaji ne.","Aa Mispa kahèi, lula Laban peka, na, Sèmi neꞌe. Hudꞌi laa Lamatua jꞌaga èdhi dua ti, lodꞌo èdhi pakajꞌèu."
GEN 31:50,"Jika kamu menyusahkan anak-anak perempuanku atau mengambil istri selain dari anak-anak perempuanku ini, walaupun tidak ada yang bersama dengan kita, ingatlah, Allah adalah saksi antara aku dan kamu.”","Ladhe èu tao karehe ana jaꞌa se, do leo-èmu dènge bhèni leo hari, tatu jaꞌa keꞌa boe. Te ngaa mu sanèdꞌe! Ama Lamatua ka dhu jꞌajꞌi sakasii mi èdhi dua ti.","Ladhe èu neo pajꞌèra ana bhèni jaꞌa, do, leo dènge dhèu èmu leo, masi ka dhèu èci sa dhu paꞌèki heka dènge èdhi, baku bhèlu! Te Ama Lamatua dhu neꞌa le, ngaa dhu jiꞌi adꞌu-ue. Nèngu neꞌa le, ngaa dhu jꞌajꞌi ètu talora aae jiꞌi."
GEN 31:51-52,"Laban berkata kepada Yakub, “Lihatlah tumpukan batu ini dan tugu yang sudah kudirikan di antara aku dan kamu. Tumpukan batu ini adalah saksi dan tugu ini juga adalah saksi bahwa aku tidak akan melewati tumpukan batu ini kepadamu, dan kamu tidak akan melewati tumpukan batu dan tugu ini kepadaku untuk niat jahat.","Èu ladhe ku hadhu dhu patitu ne, dènge hadhu dhu udhu se. Sanèdꞌe, hadhu seꞌe ka dhu jꞌajꞌi mi too dènge lane. Èu bisa boe kako seli hadhu se, ho tao bhelu mi jaꞌa. Aa jaꞌa kahèi bisa boe kako seli hadhu se, ho tao bhelu mi èu.","Hèia Laban peka dènge Yakob, aku nèngu na, Ladhe ku laa! Te jaꞌa tao le hadhu padhèdi ne, sèna ka tao hadhu ae-ae, nuka sèmi hadhu padhèdi èci dhu patitu ètu talora aae èu dènge jaꞌa. Ladhe aadꞌo, na, hadhu ne jꞌajꞌi mi sakasii hia jaꞌa, ho peka na, jaꞌa koꞌo boe kako re era neꞌe, sèna ka èu baku tao bhabhelu mi jaꞌa. De ladhe èu neo tao bhabhelu mi jaꞌa, na, èu baku kako re era neꞌe kahèi."
