word,freq_count,target_text,source_text
pemukiman,1,"Ana-ana Ismael, mone dhèu canguru dua. Ngara ra dhu madhutu nèti dhu uru tèka dꞌai ana limuri tèka, nuka: Nebayot, Kedar, Adbeel, Mibsam, Misma, Duma, Masa, Hadad, Tema, Yetur, Nafis, dènge Kedma. Ana-ana sèra ka, jꞌajꞌi bèi-baki nèti canguru dua suku, dhu èci-èci ka dènge kabarai ra. Ra pangare kabarai ra èci-èci, madhutu ngara bèi-baki ra.","Inilah nama anak-anak laki-laki Ismael sesuai nama-nama mereka: Nebayot, anak sulung Ismael, lalu Kedar, Adbeel, Mibsam, Misyma, Duma, Masa, Hadad, Tema, Yetur, Nafish, dan Kedma. Itulah keturunan Ismael dan itulah nama-nama mereka sesuai kampung dan pemukiman mereka, masing-masing dua belas pemimpin menurut suku-suku mereka."
letaknya,1,"Te ngaa ana-èpu na sèra, èci pamusu dènge èci. Ka ra pea pahagꞌa, mulai nèti rai Hawila dꞌai rai Syur, dhu palane dènge rai Masir, toke dꞌai rai Asyur.","Keturunannya berdiam mulai dari Hawila sampai ke Syur, yang letaknya di sebelah timur Mesir ke arah Asyur. Di sana, mereka hidup berseberangan dengan saudara-saudaranya."
rahimmu,1,"Ka LAMATUA dhaa, peka na, “Ètu dꞌara kabake èu na, abhu dua suku, dhu èèna na loe boe dènge pamusu. Dhu limuri èra risi nèti dhu uru. Ka aꞌa na, lalau-laloꞌo ari na.”","TUHAN berkata kepadanya, “Dua bangsa ada dalam rahimmu. Dua orang yang berasal darimu itu akan dipisahkan. Yang satu akan lebih kuat daripada yang lain, dan yang lebih tua akan melayani yang lebih muda.”"
warnanya,1,"Dhu aꞌa, isi na mea, dènge ngiꞌu na pènu dènge rèu. Nèti èèna ka, ra pangare ne, Esau (dhu sasoa na ‘dènge rèu’).","Yang pertama lahir, warnanya merah, seluruh tubuhnya seperti jubah berbulu, dan mereka menamainya Esau."
memasak,1,"Ca lodꞌo, Yakob dhu tao bubur kabꞌui, aa Esau heka lèpa nèti kasiro badha hui kèna. Na lèpa dènge manganga, ka roe titu kèna.","Pada suatu hari, ketika Yakub sedang memasak suatu rebusan, datanglah Esau dari padang dan dia kelelahan."
kelelahan,1,"Ca lodꞌo, Yakob dhu tao bubur kabꞌui, aa Esau heka lèpa nèti kasiro badha hui kèna. Na lèpa dènge manganga, ka roe titu kèna.","Pada suatu hari, ketika Yakub sedang memasak suatu rebusan, datanglah Esau dari padang dan dia kelelahan."
kesulunganmu,1,"Ka, aku Yakob na, “Beꞌa aꞌa. Te ngaa pasilu ku dènge hak aꞌa èèna!”","Akan tetapi, Yakub berkata, “Jual dahulu hak kesulunganmu kepadaku.”"
kesulungan,1,"Hèia Esau dhaa, aku nèngu na, “Hak aꞌa ne, ngaa kèna, hudꞌi nèngu sèna! Neo more, na more la. Te jaꞌa manganga bia. Sodꞌe mèti bubur èèna lai-lai mai, te jaꞌa taha heka.”","Kata Esau, “Sebentar lagi aku mati. Apakah gunanya hak kesulungan itu bagiku?”"
keturunanmulah,1,"Ladhe èu manubha ètu era èèna, Jaꞌa sama-sama dènge èu, aa pala-bagi èu mèngi-nale rupa-rupa. Èèna na, Jaꞌa pabèba ana-èpu èu sama sèmi hua-hètu ètu dedha-liru. Aa Jaꞌa hia kateme rai ne mi èu dènge ana-èpu èu. Nèti ana-èpu èu ka, dhèu aaꞌi-aaꞌi ètu rai-haha ne abhu mèngi-nale. Dènge jꞌara neꞌe, Jaꞌa tao madhutu lii pajaji dhu Jaꞌa paꞌèki le dènge ama mu Abraham.","Tinggallah untuk sementara di negeri ini dan Aku akan menyertaimu dan akan memberkatimu. Karena kepadamu dan kepada keturunanmulah, Aku akan memberikan seluruh negeri ini. Aku akan meneguhkan sumpah yang telah Kuikrarkan kepada Abraham, ayahmu. Aku akan melipatgandakan keturunanmu sebanyak bintang di langit, dan akan memberikan seluruh negeri ini kepada keturunanmu. Melalui keturunanmu, seluruh bangsa di bumi akan diberkati,"
kuikrarkan,1,"Ladhe èu manubha ètu era èèna, Jaꞌa sama-sama dènge èu, aa pala-bagi èu mèngi-nale rupa-rupa. Èèna na, Jaꞌa pabèba ana-èpu èu sama sèmi hua-hètu ètu dedha-liru. Aa Jaꞌa hia kateme rai ne mi èu dènge ana-èpu èu. Nèti ana-èpu èu ka, dhèu aaꞌi-aaꞌi ètu rai-haha ne abhu mèngi-nale. Dènge jꞌara neꞌe, Jaꞌa tao madhutu lii pajaji dhu Jaꞌa paꞌèki le dènge ama mu Abraham.","Tinggallah untuk sementara di negeri ini dan Aku akan menyertaimu dan akan memberkatimu. Karena kepadamu dan kepada keturunanmulah, Aku akan memberikan seluruh negeri ini. Aku akan meneguhkan sumpah yang telah Kuikrarkan kepada Abraham, ayahmu. Aku akan melipatgandakan keturunanmu sebanyak bintang di langit, dan akan memberikan seluruh negeri ini kepada keturunanmu. Melalui keturunanmu, seluruh bangsa di bumi akan diberkati,"
bercumbu,1,"Isak dhu pea nèbhu le ètu nèi, hèia ca lodꞌo, dhèu aae nèdhi nèti roꞌa jendela na, ladhe laa na Isak dènge Ribka dhu paꞌango.","Ketika dia telah beberapa lama berada di sana, Abimelekh, raja orang Filistin, memandang dari jendela dan memperhatikan, tampak Ishak sedang bercumbu dengan Ribka, istrinya."
alirannya,1,"Ropa dhèu sabꞌa Isak se kèi èi ètu dꞌara mamoo Gerar, hèi lèke èi madha dhu sabhoka mai.","Akan tetapi, ketika hamba-hamba Ishak menggali sumur di lembah itu dan menemukan mata air yang alirannya berlimpah-limpah,"
esek,1,"Lula madha èi neꞌe ka, dhèu-dhèu madhenge badha nèti Gerar, patao dènge dhèu madhenge badha Isak. Dhèu se peka na, “Neꞌe ne, madha èi jiꞌi!” Nèti èèna ka, Isak pangare madha èi na Esek, dhu sasoa na ‘patao-palaha’.","para penggembala Gerar bertengkar dengan hamba-hamba Ishak dan berkata, “Air itu adalah milik kami!” Jadi, Ishak menamakan sumur itu Esek sebab di sana orang-orang bertengkar dengannya."
mempertengkarkannya,1,"Hèia dhèu-dhèu Isak se, kèi hari èi leo ca madha. Te ngaa ra patao-palaha hari, lula èi èèna. Nèti èèna ka, Isak pangare na Sitna, dhu sasoa na ‘palabꞌa’.","Kemudian, mereka menggali sumur yang lain, tetapi orang-orang itu juga mempertengkarkannya sehingga Ishak menamakan sumur itu Sitna."
sitna,1,"Hèia dhèu-dhèu Isak se, kèi hari èi leo ca madha. Te ngaa ra patao-palaha hari, lula èi èèna. Nèti èèna ka, Isak pangare na Sitna, dhu sasoa na ‘palabꞌa’.","Kemudian, mereka menggali sumur yang lain, tetapi orang-orang itu juga mempertengkarkannya sehingga Ishak menamakan sumur itu Sitna."
keleluasaan,1,"Èle èèna ka, Isak tèke eele era èèna, laꞌe kèi hari èi èci. Dꞌai neꞌe ne, ra patao-palaha heka. Ka Isak pangare madha èi ne Rehobot, dhu sasoa na ‘era taleo’. Hèia na peka, aku nèngu na, “Limuri ne, Lamatua hia le èdhi pea ètu era taleo. Ho ètu era neꞌe ne, èdhi asa bèba-kacanga.”","Ishak pindah dari sana dan menggali sumur yang lain. Di sana tidak ada pertengkaran lagi sehingga Ishak menamakan tempat itu Rehobot. Dia berkata, “Sekarang, TUHAN telah memberikan keleluasaan kepada kita sehingga kita dapat beranak cucu di tanah ini.”"
ahuzat,1,"Lodꞌo èèna, dhèu aae Abimelek mai nèti Gerar. Angalai na Ahusat, dènge kètu kapai sordadꞌu na, Fikol, mai dènge ne, ho paraga dènge Isak.","Setelah itu, datanglah Abimelekh dari Gerar kepada Ishak bersama dengan Ahuzat, penasihatnya, dan Pikhol, panglima pasukannya."
penasihatnya,1,"Lodꞌo èèna, dhèu aae Abimelek mai nèti Gerar. Angalai na Ahusat, dènge kètu kapai sordadꞌu na, Fikol, mai dènge ne, ho paraga dènge Isak.","Setelah itu, datanglah Abimelekh dari Gerar kepada Ishak bersama dengan Ahuzat, penasihatnya, dan Pikhol, panglima pasukannya."
menemuiku,1,"Ka Isak karèi, aku nèngu na, “Ama dhèu aae! Uru èèna, miu se dhu babège eele jaꞌa nèti kabarai miu. De neꞌe ne, miu se mai tao ngaa hari?”","Ishak berkata kepada mereka, “Mengapa engkau datang menemuiku padahal sebelumnya engkau membenciku dan menyuruhku pergi darimu.”"
membenciku,1,"Ka Isak karèi, aku nèngu na, “Ama dhèu aae! Uru èèna, miu se dhu babège eele jaꞌa nèti kabarai miu. De neꞌe ne, miu se mai tao ngaa hari?”","Ishak berkata kepada mereka, “Mengapa engkau datang menemuiku padahal sebelumnya engkau membenciku dan menyuruhku pergi darimu.”"
pihakmu,1,"Hèia ra peka na, “Sèmi neꞌe. Jiꞌi dhu ngeꞌa le, Lamatua dhu jꞌaga paꞌère èu. Nèti èèna ka, jiꞌi pangee, hua iia èdhi dua ti paꞌèki lii pajaji dhu peka sèmi neꞌe: èu jꞌoka subha, peka na,","Mereka menjawab, “Sekarang kami melihat dengan jelas bahwa TUHAN menyertaimu. Jadi, kami mengatakan bahwa sebaiknya ada sumpah di antara kita, antara pihakmu dan kami. Biarlah kami membuat suatu perjanjian denganmu;"
menyakitimu,1,"miu se baku tao karehe dènge jiꞌi, aa jiꞌi kahèi baku tao karehe dènge miu. Mema jiꞌi se dꞌara beꞌa dènge miu. Nèti èèna ka, ca hari ni, miu se lami dènge mera-milu nèti kabarai jiꞌi ne. Jiꞌi dhu ngeꞌa le, LAMATUA ka dhu pala-bagi mèngi-nale mi miu.”","bahwa kami tidak akan menyakitimu seperti dahulu, kami tidak menyentuhmu, dan tidak melakukan apa pun kepadamu, kecuali kebaikan. Bahkan, ketika menyuruhmu pergi, kami menyuruhmu pergi dalam damai. Sekarang, kamulah yang diberkati TUHAN.”"
menyentuhmu,1,"miu se baku tao karehe dènge jiꞌi, aa jiꞌi kahèi baku tao karehe dènge miu. Mema jiꞌi se dꞌara beꞌa dènge miu. Nèti èèna ka, ca hari ni, miu se lami dènge mera-milu nèti kabarai jiꞌi ne. Jiꞌi dhu ngeꞌa le, LAMATUA ka dhu pala-bagi mèngi-nale mi miu.”","bahwa kami tidak akan menyakitimu seperti dahulu, kami tidak menyentuhmu, dan tidak melakukan apa pun kepadamu, kecuali kebaikan. Bahkan, ketika menyuruhmu pergi, kami menyuruhmu pergi dalam damai. Sekarang, kamulah yang diberkati TUHAN.”"
yudit,1,"Ropa umur Esau dꞌai èpa nguru tèu, na leo dènge bhèni dhèu dua nèti suku Het. Bhèni èci, ana nèti Beeri, ngara na Yudit. Èci hari, ana Elon, ngara na Basmat.","Ketika Esau berumur 40 tahun, dia menikah dengan Yudit anak Beeri, orang Het, dan Basmat anak Elon, orang Het,"
beeri,1,"Ropa umur Esau dꞌai èpa nguru tèu, na leo dènge bhèni dhèu dua nèti suku Het. Bhèni èci, ana nèti Beeri, ngara na Yudit. Èci hari, ana Elon, ngara na Basmat.","Ketika Esau berumur 40 tahun, dia menikah dengan Yudit anak Beeri, orang Het, dan Basmat anak Elon, orang Het,"
kematianku,1,"Ka Isak peka hari, “Sèmi neꞌe! Jaꞌa ne, ètu dꞌara heka le. Keꞌa boe, pèri lodꞌo jaꞌa ne madhe.","Ishak berkata, “Lihatlah, sekarang aku sudah tua, aku tidak mengetahui hari kematianku."
senjatamu,1,"De more rèka èu, lamu kataki mèti badha hui ciꞌu hia jaꞌa.","Jadi, ambillah senjatamu, tabung panahmu, dan busurmu, lalu pergilah ke padang untuk memburu makanan bagiku."
tabung,1,"De more rèka èu, lamu kataki mèti badha hui ciꞌu hia jaꞌa.","Jadi, ambillah senjatamu, tabung panahmu, dan busurmu, lalu pergilah ke padang untuk memburu makanan bagiku."
panahmu,1,"De more rèka èu, lamu kataki mèti badha hui ciꞌu hia jaꞌa.","Jadi, ambillah senjatamu, tabung panahmu, dan busurmu, lalu pergilah ke padang untuk memburu makanan bagiku."
busurmu,1,"De more rèka èu, lamu kataki mèti badha hui ciꞌu hia jaꞌa.","Jadi, ambillah senjatamu, tabung panahmu, dan busurmu, lalu pergilah ke padang untuk memburu makanan bagiku."
kumakan,1,"Mu pananasu pabeꞌa-beꞌa, madhutu dadꞌèi jaꞌa, ho mèti mai hia jaꞌa. Ladhe kuꞌa-kinu kora, jaꞌa hia mema èu mèngi-nale. Sadꞌi èu unu le mèngi-nale èèna, jaꞌa madhe èèna ka, ngaa-ngaa tao heka.”","Lalu, olahlah makanan lezat bagiku, seperti yang aku suka, dan bawalah kemari untuk kumakan supaya aku dapat memberkatimu sebelum aku mati.”"
tangkapan,1,"Hèia Esau laꞌe dènge ka, kataki badha hui. Te ngaa Ribka dhu tadèngi kahèi lii padhai Isak deo na.","Pada saat Ishak berbicara kepada Esau, anaknya, Ribka mendengar hal ini. Karena itu, ketika Esau pergi ke padang hendak memburu tangkapan untuk dibawa pulang,"
perintahku,1,De mu nanene paie-iie! Mu madhutu mola-mola lii paredha jaꞌa ne.,"Karena itu, Anakku, dengarlah perkataanku sesuai perintahku kepadamu."
sukai,1,"De lamu ka asa era badha èdhi sèi, ho kèpe more kalèbho èni dhu kabèbꞌu dua ngiꞌu. Roro ho mèti sisi mai asa jaꞌa. Pe jaꞌa pananasu madhutu dadꞌèi ama mu.",Pergilah kepada kawanan kambing kita dan dari itu ambillah dua ekor kambing jantan muda pilihan dan aku akan mengolahnya menjadi makanan lezat bagi ayahmu seperti yang dia sukai.
licin,1,"Te ngaa Yakob peka dènge ina na, “Ina! Aꞌa ku Esau, ngiꞌu na dhu pènu dènge rèu, te ngaa jaꞌa ne, isi dhu milu aadha-aadha!","Namun, Yakub berkata kepada Ribka, ibunya, “Lihatlah, Esau, kakakku, adalah orang yang berbulu, sedangkan aku adalah orang berkulit licin."
merabaku,1,"Mage dhoka ama ku gꞌagꞌe isi jaꞌa, ladhe na neꞌa na jaꞌa dhu leko-monya na. Hèia na dhoo jaꞌa!”","Mungkin ayahku akan merabaku dan aku akan dianggapnya sebagai penipu sehingga aku malah akan mendatangkan kutuk atas diriku, bukannya berkat.”"
kutukmu,1,"Ka ina na dhaa, aku nèngu na, “Èu baku cagꞌagꞌa! Hudꞌi laa ina ka dhu ator! Ladhe ama mu dhoo èu, pe ina ka pasae! Mu mate ia ka, la more ka kahibꞌi sèra.”","Namun, ibunya berkata kepadanya, “Kutukmu itu adalah tanggunganku, Anakku. Dengarkan saja suaraku. Pergilah dan bawa kambing-kambing itu kepadaku.”"
tanggunganku,1,"Ka ina na dhaa, aku nèngu na, “Èu baku cagꞌagꞌa! Hudꞌi laa ina ka dhu ator! Ladhe ama mu dhoo èu, pe ina ka pasae! Mu mate ia ka, la more ka kahibꞌi sèra.”","Namun, ibunya berkata kepadanya, “Kutukmu itu adalah tanggunganku, Anakku. Dengarkan saja suaraku. Pergilah dan bawa kambing-kambing itu kepadaku.”"
disimpannya,1,"Ka Ribka laꞌe nare mèdha-papake Esau dhu beꞌa, ho na papake mi Yakob.","Kemudian, Ribka mengambil pakaian terbaik milik Esau, anak sulungnya, yang disimpannya di rumah dan mengenakannya pada anak bungsunya, Yakub."
buruanku,1,"Ka Yakob dhaa, peka na, “Jaꞌa, Esau ana mone uuru ama ku! Jaꞌa sabꞌe le, madhutu sèmi dhu ama pua deo na. Kèdꞌi, ho muꞌa-minu ka. Lula jaꞌa pananasu kore le sisi badha hui dhu jaꞌa kèti nèti dꞌara jꞌami. Muꞌa, ho èle na, ama pala-bagi jaꞌa mèngi-nale.”","Yakub berkata kepada ayahnya, “Aku Esau, anak sulungmu. Aku telah melaksanakan apa yang Ayah katakan kepadaku. Sekarang, duduklah dan makanlah hasil buruanku ini supaya engkau dapat memberkatiku.”"
merabamu,1,"Ka Isak paroa Yakob, aku nèngu na, “Padètu ku asa neꞌe mai, sèna ka jaꞌa gꞌagꞌe sèku èu. Èu ne, tareꞌa ana jaꞌa Esau, do aadꞌo?”","Kemudian, Ishak berkata kepada Yakub, “Mendekatlah supaya aku dapat merabamu, Anakku, supaya aku tahu apakah kamu benar-benar anakku, Esau, atau bukan.”"
merabanya,1,"Hèia Yakob laꞌe padètu-dètu dènge ama na, ka ama na gꞌagꞌe ne. Ka Isak peka, “Lii ne, sèmi lii Yakob! Te ngaa kacui-aai na, kacui-aai Esau.”","Lalu, Yakub mendekat kepada Ishak, ayahnya, dan Ishak merabanya, lalu berkata, “Suaranya suara Yakub, tetapi tangannya adalah tangan Esau.”"
membawakan,1,"Ka Isak peka na, “Na, jꞌole ka sisina mai, sèna ka jaꞌa kuꞌa. Èle ku, pe jaꞌa hia èu mèngi-nale.” Hèia Yakob hia sisi dènge èi anggor hia ama na naꞌa-ninu.","Kemudian, Ishak berkata, “Bawalah kepadaku, aku akan memakan hasil buruan anakku supaya aku dapat memberkatimu.” Yakub membawa makanan itu kepada ayahnya dan Ishak pun memakannya. Yakub juga membawakan anggur untuk ayahnya, dan Ishak pun meminumnya."
ciumlah,1,"Naꞌa nare ka, Isak lii, aku nèngu na, “Ana, ee! Mai padètu asa neꞌe, ho mu uu ku jaꞌa laa.”","Kemudian, Ishak, ayahnya, berkata kepadanya, “Kemarilah dan ciumlah aku, Anakku.”"
pemburuannya,1,"Ropa Isak hia nare mèngi-nale mi Yakob, ka heka bhodho liꞌu laꞌe tèke eele ama na, cagꞌagꞌa laa Esau lèpa nèti kataki badha hui.","Ishak baru saja selesai memberkati Yakub dan Yakub juga baru saja meninggalkan ayahnya, ketika Esau pulang dari pemburuannya."
berkatmu,1,"Hèia Isak peka, “Ari mu ka monya jaꞌa, ka parame nare berkat dhu pala èu di.”","Kata Ishak kepadanya, “Saudaramu telah datang kemari dengan tipu daya dan merampas berkatmu.”"
kesulunganku,1,"Ka aku Esau na, “Nèngu na leko-monya jaꞌa dua hari kèna. Uru èèna, parame nare hak aꞌa. Ka neꞌe ne, parame nare hari berkat dhu madhutu iia-iia na unu jaꞌa. Nèka na, ngara na ‘Yakob’ Te ngaa ele boe ama dhu dènge berkat era, ho hia jaꞌa. Do, aadꞌo heka?” (Yakob sasoa na ‘kèpe hui tèdhu’, te ngaa sasoa dhu leo ‘tuka leko-monya’.)","Esau berkata, “Memang tepat namanya Yakub, bukan? Sebab, sudah dua kali dia memperdaya aku. Dia telah merampas hak kesulunganku, lalu sekarang, lihatlah, dia merampas berkatku.” Dia pun bertanya lagi, “Apakah engkau tidak menyimpan berkat lain untukku?”"
tinggalmu,1,"Ka Isak bꞌala ne, peka na, “Mamuri èu ne, èèna na kajꞌèu nèti oka-tedhe dhu hèu mèngi, lula èi paringi patiri boe nèti dedha-liru mai, ho pabasa rai èu.","Lalu Ishak, ayahnya, berkata kepadanya, “Dengarlah, tempat tinggalmu akan jauh dari tanah yang subur di bumi, dan jauh pula dari embun langit di atas."
kuknya,1,"Èu ne, mamuri dhoka nèti samala èu di. Aa tasa mera mia èèna ka, èu ne jꞌajꞌi ènu ari mu. Dhodhoka ladhe bèli-camèdꞌa, èu bani labꞌa ne, èèna na èu heka rai eele nèti dꞌara adhe-aai na.”","Kamu akan hidup oleh pedang, dan kamu akan melayani saudaramu. Akan tetapi, jika kamu berusaha sungguh-sungguh, kamu akan dapat melemparkan kuknya dari lehermu.”"
lehermu,1,"Èu ne, mamuri dhoka nèti samala èu di. Aa tasa mera mia èèna ka, èu ne jꞌajꞌi ènu ari mu. Dhodhoka ladhe bèli-camèdꞌa, èu bani labꞌa ne, èèna na èu heka rai eele nèti dꞌara adhe-aai na.”","Kamu akan hidup oleh pedang, dan kamu akan melayani saudaramu. Akan tetapi, jika kamu berusaha sungguh-sungguh, kamu akan dapat melemparkan kuknya dari lehermu.”"
bersiaplah,1,"De lamu ka asa Padan Aram, asa baki mu Betuel. Lamu madhèdi dènge ana bhèni toꞌo mu Laban ca dhèu.","Bersiaplah dan pergilah ke Padan-Aram, ke rumah Betuel, ayah dari ibumu. Dari sana, ambillah seorang istri bagimu, yaitu salah seorang anak perempuan Laban, saudara ibumu."
kautinggali,1,"Hudꞌi laa, lii pajaji Ama Lamatua dènge Abraham èèna, noto mi dedha èu ne, dènge ana-èpu èu. Sèna ka èu unu rai dhu Ama Lamatua jaji tèke le mi Abraham.”","Kiranya Dia memberikan berkat Abraham kepadamu dan kepada keturunanmu supaya kamu dapat memiliki tanah yang kautinggali sementara ini, yang diberikan Allah kepada Abraham.”"
kepergian,1,"Padhai lii nare, ka Isak hia Yakob laꞌe asa Padan Aram, asa èmu toꞌo na Laban, dènge baki na Betuel.","Kemudian, Ishak melepas kepergian Yakub, dan dia berangkat ke Padan-Aram, kepada Laban, anak Betuel orang Aram itu, yang adalah saudara Ribka, ibu Yakub dan Esau."
bantal,1,"Ropa lodꞌo cèna, Yakob dꞌai era èci, ka na jꞌunu ètu era èèna. Na neo jꞌunu, nare hadhu cue, tao lalaka kètu na.","Lalu, dia tiba di suatu tempat dan dia bermalam di sana sebab matahari telah terbenam. Yakub mengambil sebongkah batu dari tempat itu dan menjadikannya bantal, lalu berbaringlah dia di tempat itu untuk tidur."
dahsyatnya,1,"Na madhaꞌu, ka na pangee, na, “Boo! Era neꞌe ne pamadhaꞌu jaꞌa, nga. Tatu Èmu Ama Lamatua ètu era neꞌe ne! Aa era neꞌe ne, jꞌajꞌi hèbꞌa babèdho sorga.”","Dia menjadi takut dan berkata, “Betapa dahsyatnya tempat ini! Ini tidak lain adalah rumah Allah dan ini adalah gerbang surga!”"
diletakkannya,1,"Dꞌara madꞌae aae era, Yakob kèdꞌi le èèna. Ka nare hadhu dhu na tao lalaka deo na. Hèia na patitu jꞌajꞌi mi tadha. Ka na bhori èi mènyi asa dedha hadhu èèna, hèia na mangajꞌi mi Lamatua.","Karena itu, Yakub bangun pagi-pagi benar dan mengambil batu yang diletakkannya di bawah kepalanya. Lalu, dia menyusunnya menjadi sebuah tugu dan mencurahkan minyak ke atasnya."
menyusunnya,1,"Dꞌara madꞌae aae era, Yakob kèdꞌi le èèna. Ka nare hadhu dhu na tao lalaka deo na. Hèia na patitu jꞌajꞌi mi tadha. Ka na bhori èi mènyi asa dedha hadhu èèna, hèia na mangajꞌi mi Lamatua.","Karena itu, Yakub bangun pagi-pagi benar dan mengambil batu yang diletakkannya di bawah kepalanya. Lalu, dia menyusunnya menjadi sebuah tugu dan mencurahkan minyak ke atasnya."
menjagaku,1,"Èle èèna ka, Yakob dedꞌe subha, aku nèngu na, “Ladhe Ama Lamatua dhu dènge jaꞌa, aa jꞌaga jaꞌa ètu dꞌara kakako jaꞌa ne, aa pangaꞌe dènge papake jaꞌa,","Kemudian, Yakub bersumpah, katanya, “Jika Allah akan menyertaiku dan akan menjagaku dalam perjalanan yang kutempuh ini, dan jika Dia memberiku roti untuk dimakan dan pakaian untuk dikenakan,"
kutempuh,1,"Èle èèna ka, Yakob dedꞌe subha, aku nèngu na, “Ladhe Ama Lamatua dhu dènge jaꞌa, aa jꞌaga jaꞌa ètu dꞌara kakako jaꞌa ne, aa pangaꞌe dènge papake jaꞌa,","Kemudian, Yakub bersumpah, katanya, “Jika Allah akan menyertaiku dan akan menjagaku dalam perjalanan yang kutempuh ini, dan jika Dia memberiku roti untuk dimakan dan pakaian untuk dikenakan,"
sepersepuluhnya,1,"Hadhu dhu jaꞌa patitu ne, jꞌajꞌi mi era sogo-tagu mi Ama Lamatua. Aa aaꞌi-aaꞌi dhu Lamatua pala-bagi mi jaꞌa, jaꞌa hia Na ca pala nèti canguru pala.”","Batu ini, yang kudirikan sebagai tugu, akan menjadi rumah Allah dan segala sesuatu yang Engkau berikan kepadaku, aku akan memberikan sepersepuluhnya kepada-Mu.”"
